,file,h_CC,h_LOC,h_bfs,h_churn,h_exp,h_num_bugs,h_num_post,h_num_pre,k_CC,k_LOC,k_bfs,k_churn,k_exp,k_num_bugs,k_num_post,k_num_pre,project,rel
203,/component/ahc/helper/AhcHelper.java,21,162,7,0,1023,1,2,0,21,99,5,0,944,1,1,0,camel,2.10.0
204,/component/apns/factory/ApnsServiceFactory.java,45,255,10,0,458,1,1,0,45,194,10,0,440,1,1,0,camel,2.10.0
205,/component/aws/sns/SnsConfiguration.java,17,113,2,0,467,1,1,0,17,71,2,0,440,1,1,0,camel,2.10.0
206,/component/aws/sqs/SqsConsumer.java,33,259,53,86,774,2,2,0,33,175,53,0,1384,2,2,0,camel,2.10.0
207,/component/aws/sqs/SqsEndpoint.java,24,181,135,0,35.6666666667,2,3,0,24,121,82,0,44,2,2,0,camel,2.10.0
208,/apache/camel/blueprint/BlueprintCamelContext.java,13,114,58,14,1070,1,1,0,13,75,58,0,944,1,1,0,camel,2.10.0
209,/apache/camel/blueprint/CamelContextFactoryBean.java,97,582,2,19,1070,1,1,1,97,450,2,6,944,1,1,1,camel,2.10.0
210,/camel/blueprint/handler/CamelNamespaceHandler.java,129,868,195,59,533.5,2,2,1,129,720,195,27,959,2,2,2,camel,2.10.0
211,/camel/core/osgi/OsgiComponentResolver.java,10,81,11,0,2,1,1,0,10,53,11,0,1,1,1,0,camel,2.10.0
212,/camel/core/osgi/OsgiDataFormatResolver.java,9,71,11,0,2,1,1,0,9,47,11,0,1,1,1,0,camel,2.10.0
213,/camel/core/osgi/OsgiLanguageResolver.java,14,94,25,0,2.5,1,2,0,14,69,25,0,2,2,2,0,camel,2.10.0
214,/camel/core/xml/AbstractCamelFactoryBean.java,14,85,20,8,749.5,2,2,0,11,49,20,0,1384,2,2,0,camel,2.10.0
215,/component/crypto/processor/DigitalSignatureProcessor.java,14,92,13,0,1072,1,1,0,14,63,13,0,944,1,1,0,camel,2.10.0
216,/camel/converter/crypto/CryptoDataFormat.java,42,307,1,0,1072,1,1,0,42,191,1,0,944,1,1,0,camel,2.10.0
217,/camel/converter/crypto/PGPDataFormat.java,19,177,13,0,757.5,2,2,0,19,113,13,0,1384,2,2,0,camel,2.10.0
218,/camel/converter/crypto/PGPDataFormatUtil.java,14,146,54,0,443,1,1,0,14,108,54,0,440,1,1,0,camel,2.10.0
219,/cxf/common/message/DefaultCxfMesssageMapper.java,19,162,8,10,440,1,1,1,18,101,18,0,880,2,2,0,camel,2.10.0
220,/camel/component/cxf/CxfEndpoint.java,182,1023,15,36,3,1,1,1,182,773,15,2,0,1,1,1,camel,2.10.0
221,/component/cxf/blueprint/RsClientBlueprintBean.java,11,77,36,0,4,1,1,0,11,48,36,0,0,1,1,0,camel,2.10.0
222,/component/cxf/blueprint/RsServerBlueprintBean.java,11,78,38,0,4,1,1,0,11,48,38,0,0,1,1,0,camel,2.10.0
223,/component/cxf/converter/CxfConverter.java,22,178,10,64,442,1,1,0,22,114,10,0,440,1,1,0,camel,2.10.0
224,/component/cxf/converter/CxfPayloadConverter.java,22,148,17,0,3,1,1,0,22,108,17,0,0,1,1,0,camel,2.10.0
225,/component/cxf/spring/SpringJAXRSClientFactoryBean.java,14,97,42,0,4,1,1,0,14,67,42,0,0,1,1,0,camel,2.10.0
226,/component/cxf/spring/SpringJAXRSServerFactoryBean.java,15,101,38,0,4,1,1,0,15,70,38,0,0,1,1,0,camel,2.10.0
227,/component/file/remote/SftpOperations.java,123,773,36,0,457,1,1,0,123,568,36,0,440,1,1,0,camel,2.10.0
228,/file/remote/strategy/FtpChangedExclusiveReadLockStrategy.java,16,125,2,0,1045,1,1,0,16,83,2,0,944,1,1,0,camel,2.10.0
229,/file/remote/strategy/SftpChangedExclusiveReadLockStrategy.java,16,125,2,2,1045,1,1,1,16,83,2,2,944,1,1,1,camel,2.10.0
230,/camel/language/groovy/GroovyExpression.java,7,74,24,0,1073,1,1,0,7,44,24,0,944,1,1,0,camel,2.10.0
231,/camel/language/groovy/GroovyLanguage.java,5,50,10,0,1073,1,1,0,5,24,10,0,944,1,1,0,camel,2.10.0
232,/processor/idempotent/hazelcast/HazelcastIdempotentRepository.java,12,88,23,0,455,1,1,0,12,58,23,0,440,1,1,0,camel,2.10.0
233,/camel/component/hbase/HBaseComponent.java,16,115,4,0,1043,1,1,0,16,75,14,0,1888,2,2,0,camel,2.10.0
234,/camel/component/hbase/HBaseConsumer.java,18,198,8,2,1043,1,1,0,18,139,23,0,1888,2,2,0,camel,2.10.0
235,/component/hbase/mapping/HeaderMappingStrategy.java,23,175,17,0,522,2,2,0,23,98,46,0,1889,3,3,0,camel,2.10.0
236,/component/hbase/model/HBaseCell.java,18,98,7,0,1043,1,1,0,18,58,9,0,1888,2,2,0,camel,2.10.0
237,/camel/component/http/CamelServlet.java,19,150,44,0,2.5,1,2,0,19,99,44,0,0,2,2,0,camel,2.10.0
238,/camel/component/http/DefaultHttpBinding.java,64,414,1,26,465,1,1,2,64,316,1,26,440,1,1,2,camel,2.10.0
239,/camel/component/http/HttpEndpoint.java,57,331,3,0,446,1,1,0,57,231,3,0,440,1,1,0,camel,2.10.0
240,/camel/component/http/HttpProducer.java,58,429,15,0,455.5,2,2,0,58,282,15,0,880,2,2,0,camel,2.10.0
241,/component/http/helper/HttpHelper.java,39,320,7,0,1023,1,2,0,39,183,5,0,944,1,1,0,camel,2.10.0
242,/camel/component/http4/DefaultHttpBinding.java,63,397,1,22,465,1,1,1,63,304,1,22,440,1,1,1,camel,2.10.0
243,/camel/component/http4/HttpEndpoint.java,55,324,10,20,453,2,2,0,55,218,10,0,880,2,2,0,camel,2.10.0
244,/camel/component/http4/HttpProducer.java,62,455,15,9,455.5,2,2,0,62,306,15,0,880,2,2,0,camel,2.10.0
245,/component/http4/helper/HttpHelper.java,46,353,7,0,1023,1,2,0,46,214,5,0,944,1,1,0,camel,2.10.0
246,/camel/component/jetty/CamelContinuationServlet.java,16,160,7,0,2,1,1,0,16,101,7,0,0,1,1,0,camel,2.10.0
247,/camel/component/jetty/JettyContentExchange.java,25,216,22,5,463,1,1,1,25,150,22,5,440,1,1,1,camel,2.10.0
248,/camel/component/jetty/JettyHttpComponent.java,181,994,3,73,762,2,2,1,181,771,3,64,1384,2,2,2,camel,2.10.0
249,/camel/component/jetty/JettyHttpProducer.java,32,252,2,12,472,1,1,1,32,172,2,0,440,1,1,0,camel,2.10.0
250,/camel/component/jms/EndpointMessageListener.java,55,400,9,0,454,1,1,0,55,257,9,0,440,1,1,0,camel,2.10.0
251,/camel/component/jms/JmsBinding.java,100,587,57,0,526.5,2,2,0,100,406,57,0,966,2,2,0,camel,2.10.0
252,/camel/component/jms/JmsComponent.java,98,532,14,28,1017,1,1,0,98,373,14,0,944,1,1,0,camel,2.10.0
253,/camel/component/jms/JmsConfiguration.java,241,1269,11,57,1017,1,1,0,241,900,11,0,944,1,1,0,camel,2.10.0
254,/camel/component/jms/JmsEndpoint.java,201,1102,14,101,1041,2,2,1,201,821,14,70,1888,2,2,1,camel,2.10.0
255,/component/jms/reply/TemporaryQueueReplyManager.java,14,140,4,5,4,1,1,1,14,91,4,5,0,1,1,1,camel,2.10.0
256,/camel/component/mina2/Mina2Configuration.java,50,257,9,9,1033,1,1,0,50,183,9,0,944,1,1,0,camel,2.10.0
257,/camel/component/mina2/Mina2Consumer.java,58,380,8,38,1033,1,1,0,58,279,8,0,944,1,1,0,camel,2.10.0
258,/camel/component/mina2/Mina2Producer.java,83,512,15,108,1033,1,1,1,80,379,34,0,1888,2,2,0,camel,2.10.0
259,/camel/component/mqtt/MQTTComponent.java,1,38,2,44,1062,1,1,0,1,12,2,0,944,1,1,0,camel,2.10.0
260,/camel/component/mqtt/MQTTConfiguration.java,27,153,9,155,1062,1,1,0,27,97,9,0,944,1,1,0,camel,2.10.0
261,/camel/component/mqtt/MQTTConsumer.java,4,41,22,41,1062,1,1,0,4,20,22,0,944,1,1,0,camel,2.10.0
262,/camel/component/mqtt/MQTTEndpoint.java,29,194,31,195,531.5,2,2,0,29,134,31,0,945,2,2,0,camel,2.10.0
263,/camel/component/mqtt/MQTTProducer.java,8,69,52,79,1062,1,1,0,8,44,52,0,944,1,1,0,camel,2.10.0
264,/camel/component/mybatis/DefaultMyBatisProcessingStrategy.java,3,51,13,0,16,1,1,0,3,26,13,0,13,1,1,0,camel,2.10.0
265,/camel/component/mybatis/MyBatisProducer.java,26,237,52,54,16,1,1,1,26,195,52,28,13,1,1,1,camel,2.10.0
266,/camel/routepolicy/quartz/ScheduledRoutePolicy.java,62,269,10,0,456,1,1,0,61,208,10,0,440,1,1,0,camel,2.10.0
267,/camel/component/quickfixj/QuickfixjEngine.java,90,493,8,5,18,1,1,0,90,391,8,0,13,1,1,0,camel,2.10.0
268,/camel/component/restlet/DefaultRestletBinding.java,54,341,44,93,1069,1,1,1,54,250,44,7,944,1,1,1,camel,2.10.0
269,/camel/component/restlet/RestletComponent.java,73,402,2,170,453,1,1,0,73,306,2,0,440,1,1,0,camel,2.10.0
270,/camel/component/restlet/RestletEndpoint.java,36,206,18,0,453,1,1,0,36,137,18,0,440,1,1,0,camel,2.10.0
271,/camel/component/smpp/SmppBinding.java,15,178,2,0,41,1,1,0,15,108,13,0,988,3,3,0,camel,2.10.0
272,/camel/component/smpp/SmppConfiguration.java,67,373,11,10,31,1,1,0,67,277,11,0,22,1,1,0,camel,2.10.0
273,/camel/component/smpp/SmppDataSmCommand.java,12,119,10,0,31,1,1,0,12,86,20,0,966,2,2,0,camel,2.10.0
274,/camel/component/smpp/SmppMessage.java,15,106,5,0,41,1,1,0,15,66,12,0,44,2,2,0,camel,2.10.0
275,/camel/component/smpp/SmppSmCommand.java,12,96,4,0,31,1,1,0,12,64,90,0,44,2,2,0,camel,2.10.0
276,/camel/component/smpp/SmppSubmitMultiCommand.java,29,252,14,0,31,1,1,0,29,196,33,0,988,3,3,0,camel,2.10.0
277,/camel/component/smpp/SmppSubmitSmCommand.java,23,208,15,0,34.5,2,2,0,23,158,37,0,1010,4,4,0,camel,2.10.0
278,/camel/component/smpp/SmppUtils.java,34,261,8,0,37,1,1,0,34,203,10,0,966,2,2,0,camel,2.10.0
279,/camel/dataformat/soap/SoapJaxbDataFormat.java,64,493,2,0,1016,1,1,0,64,323,2,0,944,1,1,0,camel,2.10.0
280,/dataformat/soap/name/TypeNameStrategy.java,5,52,13,0,1044,1,1,0,5,23,13,0,944,1,1,0,camel,2.10.0
281,/component/spring/batch/SpringBatchProducer.java,7,66,7,0,468.5,1,2,0,7,41,7,0,880,2,2,0,camel,2.10.0
282,/camel/spring/remoting/CamelProxyFactoryBean.java,22,138,6,0,448,1,1,0,22,95,6,0,440,1,1,0,camel,2.10.0
283,/camel/spring/remoting/CamelServiceExporter.java,14,108,4,0,448,1,1,0,14,71,4,0,440,1,1,0,camel,2.10.0
284,/camel/component/stream/StreamProducer.java,32,214,5,96,1080,1,1,2,32,162,0,89,0,0,0,2,camel,2.10.0
285,/apache/camel/testng/CamelSpringTestSupport.java,18,167,3,0,1019,1,1,0,17,96,3,0,944,1,1,0,camel,2.10.0
286,/component/twitter/consumer/TwitterConsumerPolling.java,3,62,17,0,1079,1,1,0,3,31,17,0,944,1,1,0,camel,2.10.0
287,/camel/component/xmpp/XmppPrivateChatProducer.java,16,125,40,0,1034,1,1,0,16,88,40,0,944,1,1,0,camel,2.10.0
288,/camel/component/zookeeper/ZooKeeperComponent.java,10,75,4,0,464,1,1,0,10,43,4,0,440,1,1,0,camel,2.10.0
289,/camel/example/gae/ReportGenerator.java,2,50,10,0,436,1,1,0,2,24,10,0,440,1,1,0,camel,2.10.0
290,/camel/example/gae/TutorialRouteBuilder.java,3,58,28,0,437,1,1,0,3,35,28,0,440,1,1,0,camel,2.10.0
291,/camel/karaf/commands/RouteList.java,6,74,5,0,1038,1,1,0,6,43,5,0,944,1,1,0,camel,2.10.0
292,/apache/camel/builder/ExpressionBuilder.java,304,1785,8,94,1199,1,1,1,285,1130,0,0,0,0,0,0,camel,2.11.0
293,/apache/camel/builder/ProcessorBuilder.java,40,257,52,0,1184,1,1,0,40,163,52,0,1092,1,1,0,camel,2.11.0
294,/apache/camel/builder/SimpleBuilder.java,14,96,25,0,1175,1,1,0,14,57,0,0,0,0,0,0,camel,2.11.0
295,/camel/component/bean/MethodInfo.java,113,711,33,66,1186.66666667,2,3,2,101,447,2,0,1092,1,1,0,camel,2.11.0
296,/camel/component/bean/MethodNotFoundException.java,7,62,6,0,1196,1,1,0,7,35,0,0,0,0,0,0,camel,2.11.0
297,/component/file/strategy/GenericFileDeleteProcessStrategy.java,15,119,95,15,1192,1,1,0,15,73,95,0,1092,1,1,0,camel,2.11.0
298,/component/file/strategy/GenericFileProcessStrategySupport.java,19,127,19,0,1192,1,1,0,19,78,19,0,1092,1,1,0,camel,2.11.0
299,/component/file/strategy/GenericFileRenameProcessStrategy.java,15,112,61,15,1192,1,1,0,15,70,61,0,1092,1,1,0,camel,2.11.0
300,/camel/component/validator/DefaultLSResourceResolver.java,29,210,26,155,776,2,3,2,23,110,0,0,0,0,0,0,camel,2.11.0
301,/camel/language/bean/BeanLanguage.java,9,109,14,0,1187,1,1,0,9,45,0,0,0,0,0,0,camel,2.11.0
302,/camel/language/simple/SimplePredicateParser.java,98,645,13,0,1182,1,1,0,98,416,0,0,0,0,0,0,camel,2.11.0
303,/camel/language/simple/SimpleTokenizer.java,30,230,56,5,1201.5,1,2,1,29,139,0,0,0,0,0,0,camel,2.11.0
304,/apache/camel/model/NoOutputExpressionNode.java,7,70,7,0,1167,1,1,0,7,34,0,0,0,0,0,0,camel,2.11.0
305,/apache/camel/model/ProcessorDefinitionHelper.java,57,439,19,0,1168,1,1,0,49,186,0,0,0,0,0,0,camel,2.11.0
306,/apache/camel/model/TryDefinition.java,33,274,7,6,1168,1,1,1,32,155,0,0,0,0,0,0,camel,2.11.0
307,/apache/camel/processor/ErrorHandlerSupport.java,13,114,7,0,1170,1,1,0,11,57,0,0,0,0,0,0,camel,2.11.0
308,/apache/camel/support/ServiceSupport.java,46,316,10,31,1216,1,1,3,41,207,0,0,0,0,0,0,camel,2.11.0
309,/apache/camel/support/TokenPairExpressionIterator.java,25,218,2,0,1199,1,1,0,25,132,0,0,0,0,0,0,camel,2.11.0
310,/apache/camel/util/StringHelper.java,34,215,11,0,1169,1,1,0,26,88,11,0,1092,1,1,0,camel,2.11.0
311,/apache/camel/util/StringQuoteHelper.java,19,126,34,126,969.666666667,3,3,2,19,63,31,117,2184,2,2,2,camel,2.11.0
312,/camel/dataformat/bindy/BindyFixedLengthFactory.java,72,581,8,13,8,1,1,0,56,283,8,0,4,1,1,0,camel,2.11.0
313,/dataformat/bindy/format/AbstractNumberFormat.java,9,83,6,0,549,1,1,0,9,46,6,0,0,1,1,0,camel,2.11.0
314,/dataformat/bindy/format/BigDecimalFormat.java,6,46,11,0,549,1,1,0,7,27,11,0,0,1,1,0,camel,2.11.0
315,/camel/component/cometd/CometdEndpoint.java,36,196,9,0,1193,1,1,0,36,140,1,0,1092,1,1,0,camel,2.11.0
316,/camel/component/cometd/CometdProducer.java,14,116,23,0,1193,1,1,0,14,77,0,0,0,0,0,0,camel,2.11.0
317,/camel/core/xml/AbstractCamelContextFactoryBean.java,151,788,3,7,1222,1,1,1,104,545,0,0,0,0,0,0,camel,2.11.0
318,/camel/component/cxf/CxfConsumer.java,31,284,2,19,0,1,1,1,27,161,0,0,0,0,0,0,camel,2.11.0
319,/camel/component/cxf/DefaultCxfBinding.java,132,822,5,30,552,1,1,3,126,565,0,0,0,0,0,0,camel,2.11.0
320,/camel/component/fop/FopProducer.java,9,107,3,0,29,1,1,0,9,75,0,0,0,0,0,0,camel,2.11.0
321,/component/file/remote/FtpUtils.java,14,108,2,108,1,1,1,1,14,54,0,108,0,0,0,2,camel,2.11.0
322,/camel/component/hdfs/HdfsComponent.java,5,57,25,0,1176,1,1,0,5,31,0,0,0,0,0,0,camel,2.11.0
323,/camel/component/hdfs/HdfsConsumer.java,23,184,8,18,1176,1,1,0,15,106,0,0,0,0,0,0,camel,2.11.0
324,/camel/component/hdfs/HdfsInfoFactory.java,3,46,8,46,1176,1,1,0,3,22,0,0,0,0,0,0,camel,2.11.0
325,/camel/component/hdfs/HdfsProducer.java,44,282,16,85,1176,1,1,1,27,136,0,0,0,0,0,0,camel,2.11.0
326,/camel/component/http4/HttpComponent.java,63,443,20,18,1186,1,1,0,58,291,0,0,0,0,0,0,camel,2.11.0
327,/camel/component/mail/MailConfiguration.java,94,496,4,11,55,1,1,1,92,347,0,0,0,0,0,0,camel,2.11.0
328,/camel/component/mail/MailConstants.java,1,31,2,2,55,1,1,0,1,9,0,0,0,0,0,0,camel,2.11.0
329,/camel/component/mina/MinaComponent.java,50,403,8,0,865.5,2,2,0,50,296,0,0,0,0,0,0,camel,2.11.0
330,/camel/component/mina/MinaUdpProtocolCodecFactory.java,11,97,37,0,1174,1,1,0,11,58,0,0,0,0,0,0,camel,2.11.0
331,/camel/component/mina2/Mina2UdpProtocolCodecFactory.java,11,98,27,0,1174,1,1,0,11,58,0,0,0,0,0,0,camel,2.11.0
332,/camel/component/netty/NettyEndpoint.java,13,97,48,7,1207,1,1,0,11,57,4,0,1092,1,1,0,camel,2.11.0
333,/camel/component/quartz/CamelJob.java,10,89,26,35,1214,1,1,1,4,30,0,0,0,0,0,0,camel,2.11.0
334,/camel/component/quickfixj/MessagePredicate.java,12,86,5,6,28,1,1,0,12,55,0,0,0,0,0,0,camel,2.11.0
335,/camel/component/quickfixj/QuickfixjEndpoint.java,22,142,2,7,28,1,1,0,22,109,1,0,1092,1,1,0,camel,2.11.0
336,/component/quickfixj/converter/QuickfixjConverters.java,18,138,6,0,28,1,1,0,18,99,0,0,0,0,0,0,camel,2.11.0
337,/camel/builder/script/ScriptBuilder.java,70,437,6,13,553,1,1,0,70,280,0,0,0,0,0,0,camel,2.11.0
338,/component/shiro/security/ShiroSecurityPolicy.java,41,280,27,0,1179.5,1,2,0,41,215,0,0,0,0,0,0,camel,2.11.0
339,/component/shiro/security/ShiroSecurityTokenInjector.java,13,107,20,0,1180,1,1,0,13,72,0,0,0,0,0,0,camel,2.11.0
340,/camel/component/solr/SolrComponent.java,1,33,101,0,1188,1,1,0,1,11,101,0,1092,1,1,0,camel,2.11.0
341,/camel/component/solr/SolrEndpoint.java,22,135,165,0,1188,1,1,0,22,95,165,0,1092,1,1,0,camel,2.11.0
342,/camel/component/solr/SolrProducer.java,31,169,20,0,1188,1,1,0,31,121,20,0,1092,1,1,0,camel,2.11.0
343,/camel/spring/spi/BridgePropertyPlaceholderConfigurer.java,25,176,44,107,1190,1,1,0,8,41,0,0,0,0,0,0,camel,2.11.0
344,/camel/component/sql/DefaultSqlPrepareStatementStrategy.java,28,162,70,178,1214,2,2,0,28,114,48,0,1092,1,1,0,camel,2.11.0
345,/apache/camel/testng/CamelTestSupport.java,83,687,6,0,1197,1,1,0,83,396,0,0,0,0,0,0,camel,2.11.0
346,/apache/camel/testng/ExchangeTestSupport.java,3,57,2,0,1197,1,1,0,3,25,0,0,0,0,0,0,camel,2.11.0
347,/camel/component/websocket/WebsocketComponent.java,113,765,6,6,9,1,1,1,114,546,6,0,0,1,1,0,camel,2.11.0
348,/camel/karaf/commands/ContextInfo.java,17,201,3,148,545,1,1,1,12,112,0,0,0,0,0,0,camel,2.11.0
349,/camel/karaf/commands/RouteInfo.java,11,154,17,225,545,1,1,1,8,92,0,0,0,0,0,0,camel,2.11.0
350,/camel/karaf/commands/RouteProfile.java,7,103,4,301,545,1,1,0,7,64,0,0,0,0,0,0,camel,2.11.0
351,/camel/karaf/commands/RouteResetStats.java,6,73,5,73,545,1,1,0,6,42,0,0,0,0,0,0,camel,2.11.0
352,/cassandra/hadoop/pig/CassandraStorage.java,88,629,3,406,116,1,1,3,88,521,0,42,0,0,0,2,cassandra,1.0.0
353,/apache/cassandra/thrift/Cassandra.java,6603,32100,115,1078,117,1,1,0,6540,25972,0,294,0,0,0,1,cassandra,1.0.0
354,/apache/cassandra/thrift/Constants.java,0,49,2,4,117,1,1,0,0,19,0,0,0,0,0,0,cassandra,1.0.0
355,/apache/cassandra/thrift/EndpointDetails.java,104,536,200,0,101.5,2,2,0,110,419,200,0,192,2,2,0,cassandra,1.0.0
356,/apache/cassandra/cache/AutoSavingCache.java,33,273,18,32,755,1,1,2,31,220,0,31,0,0,0,3,cassandra,1.0.0
357,/apache/cassandra/cli/CliClient.java,434,2855,40,1105,267,6,6,15,431,2086,22,110,78,3,3,9,cassandra,1.0.0
358,/apache/cassandra/cli/CliMain.java,53,413,14,31,35,2,2,1,53,305,14,0,52,2,2,0,cassandra,1.0.0
359,/apache/cassandra/cli/CliOptions.java,19,231,2,0,33,1,1,0,19,150,2,0,26,1,1,0,cassandra,1.0.0
360,/apache/cassandra/concurrent/DebuggableThreadPoolExecutor.java,21,156,38,165,767,2,2,3,21,95,2,14,709,1,1,2,cassandra,1.0.0
361,/apache/cassandra/concurrent/NamedThreadFactory.java,3,55,1,0,777,1,1,0,3,25,1,0,709,1,1,0,cassandra,1.0.0
362,/apache/cassandra/config/CFMetaData.java,174,1003,33,166,248.5,4,4,6,174,832,0,31,0,0,0,5,cassandra,1.0.0
363,/apache/cassandra/config/Config.java,6,140,2,36,109,1,1,0,6,83,2,0,96,1,1,0,cassandra,1.0.0
364,/apache/cassandra/config/DatabaseDescriptor.java,108,1008,20,99,714.5,1,2,3,108,800,0,0,0,0,0,0,cassandra,1.0.0
365,/apache/cassandra/config/EncryptionOptions.java,2,38,6,0,108,1,1,0,2,15,6,0,96,1,1,0,cassandra,1.0.0
366,/apache/cassandra/config/KSMetaData.java,32,220,68,34,725.333333333,2,3,2,32,168,0,13,0,0,0,1,cassandra,1.0.0
367,/apache/cassandra/config/Schema.java,42,434,9,0,34,1,1,0,42,192,9,0,26,1,1,0,cassandra,1.0.0
368,/apache/cassandra/cql/CreateColumnFamilyStatement.java,43,369,43,175,88,2,2,1,43,278,40,59,26,1,1,1,cassandra,1.0.0
369,/apache/cassandra/cql/QueryProcessor.java,147,1043,29,122,237.5,8,8,5,147,848,13,23,866,4,4,4,cassandra,1.0.0
370,/apache/cassandra/cql/Relation.java,18,108,23,5,1,1,1,0,18,63,23,0,26,1,1,0,cassandra,1.0.0
371,/apache/cassandra/cql/SelectExpression.java,13,136,18,0,30,1,1,0,13,73,0,0,0,0,0,0,cassandra,1.0.0
372,/apache/cassandra/cql/SelectStatement.java,25,172,6,9,30,1,1,1,25,119,0,0,0,0,0,0,cassandra,1.0.0
373,/apache/cassandra/cql/Term.java,33,186,6,32,32,1,1,1,33,112,6,0,26,1,1,0,cassandra,1.0.0
374,/apache/cassandra/cql/UpdateStatement.java,33,297,7,14,31.5,1,2,2,33,172,7,8,52,2,2,1,cassandra,1.0.0
375,/apache/cassandra/cql/WhereClause.java,24,185,96,30,388.5,1,2,1,24,110,76,0,26,1,1,0,cassandra,1.0.0
376,/cassandra/cql/jdbc/JdbcDecimal.java,15,97,8,97,732,1,1,0,15,61,8,0,709,1,1,0,cassandra,1.0.0
377,/apache/cassandra/db/AbstractColumnContainer.java,47,258,2,64,4,1,1,2,47,195,0,12,0,0,0,1,cassandra,1.0.0
378,/apache/cassandra/db/CollationController.java,32,242,37,570,429.25,4,4,3,32,171,37,201,1628,4,4,3,cassandra,1.0.0
379,/apache/cassandra/db/Column.java,50,289,5,12,736,1,1,1,50,207,5,5,709,1,1,1,cassandra,1.0.0
380,/apache/cassandra/db/ColumnFamilyStore.java,286,1937,156,1092,426.727272727,11,11,19,284,1372,105,253,3763,9,9,17,cassandra,1.0.0
381,/apache/cassandra/db/ColumnFamilyStoreMBean.java,48,242,17,12,772,1,1,0,0,56,0,0,0,0,0,0,cassandra,1.0.0
382,/apache/cassandra/db/DataTracker.java,90,584,31,71,750.666666667,3,3,1,90,447,31,6,2127,3,3,1,cassandra,1.0.0
383,/apache/cassandra/db/EchoedRow.java,6,78,9,17,433.5,2,2,1,6,42,2,0,105,1,1,0,cassandra,1.0.0
384,/apache/cassandra/db/ExpiringColumn.java,20,172,12,2,4,1,1,0,20,119,5,0,105,1,1,0,cassandra,1.0.0
385,/apache/cassandra/db/HintedHandOffManager.java,41,406,221,213,458.555555556,9,9,3,41,298,214,8,3746,7,7,2,cassandra,1.0.0
386,/apache/cassandra/db/HintedHandOffManagerMBean.java,3,46,8,0,768,1,1,0,0,9,8,0,709,1,1,0,cassandra,1.0.0
387,/apache/cassandra/db/IColumn.java,26,90,6,13,736,1,1,1,0,39,6,5,709,1,1,1,cassandra,1.0.0
388,/apache/cassandra/db/Memtable.java,53,411,14,22,459.5,2,2,2,53,304,14,22,1418,2,2,2,cassandra,1.0.0
389,/apache/cassandra/db/ReadCommand.java,13,126,17,0,114,1,1,0,10,87,17,0,105,1,1,0,cassandra,1.0.0
390,/apache/cassandra/db/ReadRepairVerbHandler.java,2,46,5,0,136,1,1,0,2,24,5,0,105,1,1,0,cassandra,1.0.0
391,/apache/cassandra/db/ReadResponse.java,17,125,1,0,101,1,1,0,14,77,4,0,210,2,2,0,cassandra,1.0.0
392,/apache/cassandra/db/RowIteratorFactory.java,14,173,22,15,142,1,1,2,14,114,0,17,0,0,0,3,cassandra,1.0.0
393,/apache/cassandra/db/RowMutation.java,55,426,6,97,757,2,2,2,54,299,13,14,1523,3,3,1,cassandra,1.0.0
394,/apache/cassandra/db/RowMutationVerbHandler.java,8,97,54,3,336.333333333,2,3,0,8,58,12,0,210,2,2,0,cassandra,1.0.0
395,/apache/cassandra/db/SliceFromReadCommand.java,8,121,66,0,114,1,1,0,7,82,66,0,105,1,1,0,cassandra,1.0.0
396,/apache/cassandra/db/SuperColumn.java,55,382,8,52,736,1,1,1,54,289,18,0,814,2,2,0,cassandra,1.0.0
397,/apache/cassandra/db/SystemTable.java,49,490,16,109,538,3,3,4,47,357,20,47,1418,4,4,3,cassandra,1.0.0
398,/apache/cassandra/db/Table.java,88,617,15,16,724,2,2,2,87,458,5,5,709,1,1,1,cassandra,1.0.0
399,/apache/cassandra/db/TreeMapBackedSortedColumns.java,26,175,8,10,736,1,1,1,26,123,8,5,709,1,1,1,cassandra,1.0.0
400,/cassandra/db/commitlog/CommitLog.java,77,621,39,281,752.5,2,2,5,77,429,3,80,105,1,1,5,cassandra,1.0.0
401,/cassandra/db/commitlog/CommitLogSegment.java,30,235,52,120,761,2,2,4,30,176,0,22,0,0,0,4,cassandra,1.0.0
402,/cassandra/db/compaction/AbstractCompactedRow.java,6,75,4,2,122,1,1,0,1,18,4,0,105,1,1,0,cassandra,1.0.0
403,/cassandra/db/compaction/AbstractCompactionStrategy.java,10,108,5,39,109,1,1,2,4,39,5,39,105,1,1,4,cassandra,1.0.0
404,/cassandra/db/compaction/AbstractCompactionTask.java,8,80,7,0,108,1,1,0,7,42,7,0,105,1,1,0,cassandra,1.0.0
405,/cassandra/db/compaction/CompactionController.java,16,135,7,68,745,1,1,3,16,84,0,29,0,0,0,3,cassandra,1.0.0
406,/cassandra/db/compaction/CompactionInfo.java,10,94,14,15,772,1,1,0,9,61,0,6,0,0,0,1,cassandra,1.0.0
407,/cassandra/db/compaction/CompactionIterable.java,13,132,2,284,1,1,1,1,13,92,0,11,0,0,0,3,cassandra,1.0.0
408,/cassandra/db/compaction/CompactionManager.java,148,1141,65,493,625.6,5,5,8,146,928,23,303,1523,3,3,8,cassandra,1.0.0
409,/cassandra/db/compaction/CompactionManagerMBean.java,5,48,6,0,763.5,2,2,0,0,10,0,0,0,0,0,0,cassandra,1.0.0
410,/cassandra/db/compaction/CompactionTask.java,36,267,11,74,448.5,2,2,3,35,188,18,24,814,2,2,4,cassandra,1.0.0
