,project,file,rel,h_LOC,k_LOC,h_CC,k_CC,h_bfs,k_bfs,h_churn,k_churn,h_num_pre,k_num_pre,h_num_post,k_num_post,h_exp,k_exp,h_num_bugs,k_num_bugs
0,accumulo,/apache/accumulo/core/Constants.java,1.4.0,184,120.0,6,6.0,2,4.0,16,0,0,0,1,2.0,101.0,84.0,1,2.0
1,accumulo,/accumulo/core/bloomfilter/BloomFilter.java,1.4.0,245,123.0,27,27.0,0,0.0,7,7,1,1,0,0.0,0.0,0.0,0,0.0
2,accumulo,/accumulo/core/bloomfilter/DynamicBloomFilter.java,1.4.0,285,136.0,34,34.0,0,0.0,9,9,1,1,0,0.0,0.0,0.0,0,0.0
3,accumulo,/accumulo/core/bloomfilter/Filter.java,1.4.0,245,82.0,23,17.0,0,0.0,3,3,1,1,0,0.0,0.0,0.0,0,0.0
4,accumulo,/accumulo/core/client/AccumuloException.java,1.4.0,53,13.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5,accumulo,/accumulo/core/client/AccumuloSecurityException.java,1.4.0,104,51.0,17,17.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
6,accumulo,/accumulo/core/client/BatchDeleter.java,1.4.0,51,8.0,3,0.0,0,0.0,31,0,0,0,0,0.0,0.0,0.0,0,0.0
7,accumulo,/accumulo/core/client/BatchScanner.java,1.4.0,47,7.0,2,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
8,accumulo,/accumulo/core/client/BatchWriter.java,1.4.0,63,8.0,4,0.0,0,0.0,4,0,0,0,0,0.0,0.0,0.0,0,0.0
9,accumulo,/accumulo/core/client/ClientSideIteratorScanner.java,1.4.0,249,168.0,32,32.0,0,0.0,47,0,0,0,0,0.0,0.0,0.0,0,0.0
10,accumulo,/accumulo/core/client/Connector.java,1.4.0,207,45.0,12,12.0,0,0.0,54,0,2,0,0,0.0,0.0,0.0,0,0.0
11,accumulo,/accumulo/core/client/Instance.java,1.4.0,144,19.0,12,0.0,0,0.0,45,0,0,0,0,0.0,0.0,0.0,0,0.0
12,accumulo,/accumulo/core/client/IsolatedScanner.java,1.4.0,273,193.0,35,31.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
13,accumulo,/accumulo/core/client/IteratorSetting.java,1.4.0,300,115.0,25,25.0,0,0.0,411,152,1,4,0,0.0,0.0,0.0,0,0.0
14,accumulo,/accumulo/core/client/MultiTableBatchWriter.java,1.4.0,64,7.0,4,0.0,0,0.0,6,0,0,0,0,0.0,0.0,0.0,0,0.0
15,accumulo,/accumulo/core/client/MutationsRejectedException.java,1.4.0,88,34.0,5,5.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
16,accumulo,/accumulo/core/client/RowIterator.java,1.4.0,164,86.0,21,21.0,0,0.0,12,0,0,0,0,0.0,0.0,0.0,0,0.0
17,accumulo,/accumulo/core/client/Scanner.java,1.4.0,84,12.0,8,0.0,0,0.0,24,0,0,0,0,0.0,0.0,0.0,0,0.0
18,accumulo,/accumulo/core/client/ScannerBase.java,1.4.0,185,24.0,15,0.0,0,0.0,76,19,2,2,0,0.0,0.0,0.0,0,0.0
19,accumulo,/accumulo/core/client/TableDeletedException.java,1.4.0,39,12.0,2,2.0,0,0.0,2,0,0,0,0,0.0,0.0,0.0,0,0.0
20,accumulo,/accumulo/core/client/TableExistsException.java,1.4.0,66,16.0,6,6.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
21,accumulo,/accumulo/core/client/TableNotFoundException.java,1.4.0,76,21.0,7,7.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
22,accumulo,/accumulo/core/client/TableOfflineException.java,1.4.0,39,18.0,4,4.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
23,accumulo,/accumulo/core/client/ZooKeeperInstance.java,1.4.0,280,167.0,33,33.0,0,0.0,22,4,2,1,0,0.0,0.0,0.0,0,0.0
24,accumulo,/core/client/admin/ActiveScan.java,1.4.0,160,79.0,15,15.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
25,accumulo,/core/client/admin/FindMax.java,1.4.0,170,110.0,24,24.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
26,accumulo,/core/client/admin/InstanceOperations.java,1.4.0,90,14.0,7,0.0,0,0.0,295,248,3,2,0,0.0,0.0,0.0,0,0.0
27,accumulo,/core/client/admin/InstanceOperationsImpl.java,1.4.0,176,117.0,19,19.0,0,0.0,352,352,1,2,0,0.0,0.0,0.0,0,0.0
28,accumulo,/core/client/admin/ScanState.java,1.4.0,21,4.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
29,accumulo,/core/client/admin/ScanType.java,1.4.0,21,4.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
30,accumulo,/core/client/admin/SecurityOperations.java,1.4.0,221,22.0,13,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
31,accumulo,/core/client/admin/SecurityOperationsImpl.java,1.4.0,388,182.0,40,40.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
32,accumulo,/core/client/admin/TableOperations.java,1.4.0,559,70.0,36,0.0,0,0.0,54,44,0,2,0,0.0,0.0,0.0,0,0.0
33,accumulo,/core/client/admin/TableOperationsHelper.java,1.4.0,151,125.0,35,35.0,0,0.0,186,52,1,4,0,0.0,0.0,0.0,0,0.0
34,accumulo,/core/client/admin/TableOperationsImpl.java,1.4.0,1075,673.0,148,148.0,23,46.0,20,0,0,0,3,6.0,113.333333333,95.66666666666669,3,6.0
35,accumulo,/core/client/admin/TimeType.java,1.4.0,34,5.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
36,accumulo,/core/client/impl/AccumuloServerException.java,1.4.0,44,17.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
37,accumulo,/core/client/impl/BatchWriterImpl.java,1.4.0,59,34.0,5,5.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
38,accumulo,/core/client/impl/ClientExec.java,1.4.0,21,4.0,1,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
39,accumulo,/core/client/impl/ClientExecReturn.java,1.4.0,21,4.0,1,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
40,accumulo,/core/client/impl/ConnectorImpl.java,1.4.0,174,103.0,18,18.0,0,0.0,8,6,2,2,0,0.0,0.0,0.0,0,0.0
41,accumulo,/core/client/impl/IsolationException.java,1.4.0,23,4.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
42,accumulo,/core/client/impl/MasterClient.java,1.4.0,121,89.0,20,20.0,58,116.0,0,0,0,0,2,4.0,117.0,101.5,2,4.0
43,accumulo,/core/client/impl/MetadataLocationObtainer.java,1.4.0,170,122.0,19,19.0,20,40.0,0,0,0,0,1,2.0,114.0,84.0,1,2.0
44,accumulo,/core/client/impl/MultiTableBatchWriterImpl.java,1.4.0,112,76.0,13,13.0,0,0.0,2,0,1,0,0,0.0,0.0,0.0,0,0.0
45,accumulo,/core/client/impl/OfflineScanner.java,1.4.0,408,282.0,47,47.0,2,14.0,816,0,0,0,1,4.0,55.0,66.0,1,4.0
46,accumulo,/core/client/impl/RootTabletLocator.java,1.4.0,94,63.0,14,14.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
47,accumulo,/core/client/impl/ScannerImpl.java,1.4.0,131,72.0,11,11.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
48,accumulo,/core/client/impl/ScannerIterator.java,1.4.0,223,159.0,28,28.0,0,0.0,33,33,1,1,0,0.0,0.0,0.0,0,0.0
49,accumulo,/core/client/impl/ScannerOptions.java,1.4.0,282,175.0,39,39.0,2,0.0,48,19,1,1,1,0.0,154.0,0.0,1,0.0
50,accumulo,/core/client/impl/ServerClient.java,1.4.0,172,138.0,27,27.0,0,0.0,96,54,1,3,0,0.0,0.0,0.0,0,0.0
51,accumulo,/core/client/impl/Tables.java,1.4.0,114,79.0,20,20.0,0,0.0,4,4,1,2,0,0.0,0.0,0.0,0,0.0
52,accumulo,/core/client/impl/TabletLocator.java,1.4.0,206,143.0,31,24.0,19,38.0,0,0,0,0,1,2.0,114.0,84.0,1,2.0
53,accumulo,/core/client/impl/TabletLocatorImpl.java,1.4.0,610,439.0,95,93.0,21,42.0,0,0,0,0,1,2.0,114.0,84.0,1,2.0
54,accumulo,/core/client/impl/TabletServerBatchDeleter.java,1.4.0,81,57.0,5,5.0,0,0.0,4,2,1,1,0,0.0,0.0,0.0,0,0.0
55,accumulo,/core/client/impl/TabletServerBatchReader.java,1.4.0,118,78.0,10,10.0,0,0.0,2,0,0,0,0,0.0,0.0,0.0,0,0.0
56,accumulo,/core/client/impl/TabletServerBatchReaderIterator.java,1.4.0,600,462.0,90,89.0,5,5.0,4,4,1,2,1,1.0,90.0,84.0,1,1.0
57,accumulo,/core/client/impl/TabletServerBatchWriter.java,1.4.0,872,641.0,129,129.0,0,0.0,76,0,0,0,0,0.0,0.0,0.0,0,0.0
58,accumulo,/core/client/impl/TabletType.java,1.4.0,50,26.0,10,10.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
59,accumulo,/core/client/impl/ThriftScanner.java,1.4.0,476,362.0,67,67.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
60,accumulo,/core/client/impl/ThriftTransportKey.java,1.4.0,66,40.0,9,9.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
61,accumulo,/core/client/impl/ThriftTransportPool.java,1.4.0,607,466.0,96,96.0,0,0.0,192,103,2,4,0,0.0,0.0,0.0,0,0.0
62,accumulo,/core/client/impl/Translator.java,1.4.0,141,95.0,16,15.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
63,accumulo,/core/client/impl/Writer.java,1.4.0,109,78.0,11,11.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
64,accumulo,/client/impl/thrift/ClientService.java,1.4.0,21134,17277.0,4304,4259.0,0,0.0,10,10,0,1,0,0.0,0.0,0.0,0,0.0
65,accumulo,/client/impl/thrift/ConfigurationType.java,1.4.0,47,28.0,8,8.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
66,accumulo,/client/impl/thrift/TableOperation.java,1.4.0,80,61.0,19,19.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
67,accumulo,/client/impl/thrift/TableOperationExceptionType.java,1.4.0,59,40.0,12,12.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
68,accumulo,/client/impl/thrift/ThriftTableOperationException.java,1.4.0,707,563.0,151,151.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
69,accumulo,/core/client/mapreduce/AccumuloFileOutputFormat.java,1.4.0,180,96.0,18,18.0,0,0.0,151,117,2,2,0,0.0,0.0,0.0,0,0.0
70,accumulo,/core/client/mapreduce/AccumuloInputFormat.java,1.4.0,62,30.0,4,4.0,0,0.0,0,2,0,1,0,0.0,0.0,0.0,0,0.0
71,accumulo,/core/client/mapreduce/AccumuloOutputFormat.java,1.4.0,527,330.0,83,83.0,54,99.0,372,512,1,3,2,3.0,117.0,95.66666666666669,2,3.0
72,accumulo,/core/client/mapreduce/AccumuloRowInputFormat.java,1.4.0,58,37.0,4,4.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
73,accumulo,/core/client/mapreduce/InputFormatBase.java,1.4.0,1570,877.0,207,207.0,107,203.0,932,250,1,1,2,4.0,102.5,84.0,2,4.0
74,accumulo,/mapreduce/lib/partition/KeyRangePartitioner.java,1.4.0,60,28.0,5,5.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
75,accumulo,/mapreduce/lib/partition/RangePartitioner.java,1.4.0,132,87.0,18,18.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
76,accumulo,/core/client/mock/IteratorAdapter.java,1.4.0,56,33.0,5,5.0,0,0.0,3,0,0,0,0,0.0,0.0,0.0,0,0.0
77,accumulo,/core/client/mock/MockAccumulo.java,1.4.0,79,49.0,7,7.0,0,0.0,8,8,1,2,0,0.0,0.0,0.0,0,0.0
78,accumulo,/core/client/mock/MockBatchDeleter.java,1.4.0,77,37.0,3,3.0,0,0.0,116,78,3,2,0,0.0,0.0,0.0,0,0.0
79,accumulo,/core/client/mock/MockBatchScanner.java,1.4.0,89,59.0,11,11.0,20,20.0,30,30,2,3,1,1.0,153.0,119.0,1,1.0
80,accumulo,/core/client/mock/MockBatchWriter.java,1.4.0,51,26.0,6,6.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
81,accumulo,/core/client/mock/MockConfiguration.java,1.4.0,45,23.0,4,4.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
82,accumulo,/core/client/mock/MockConnector.java,1.4.0,101,69.0,13,13.0,10,20.0,8,6,3,3,1,2.0,112.0,84.0,1,2.0
83,accumulo,/core/client/mock/MockInstance.java,1.4.0,123,88.0,16,16.0,2,4.0,16,16,1,2,1,2.0,112.0,84.0,1,2.0
84,accumulo,/core/client/mock/MockInstanceOperations.java,1.4.0,117,49.0,9,9.0,0,0.0,234,234,1,2,0,0.0,0.0,0.0,0,0.0
85,accumulo,/core/client/mock/MockMultiTableBatchWriter.java,1.4.0,55,32.0,6,6.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
86,accumulo,/core/client/mock/MockScanner.java,1.4.0,105,70.0,13,13.0,0,0.0,4,4,1,1,0,0.0,0.0,0.0,0,0.0
87,accumulo,/core/client/mock/MockScannerBase.java,1.4.0,116,86.0,12,12.0,0,0.0,8,0,0,0,0,0.0,0.0,0.0,0,0.0
88,accumulo,/core/client/mock/MockSecurityOperations.java,1.4.0,154,118.0,29,29.0,0,0.0,50,50,1,2,0,0.0,0.0,0.0,0,0.0
89,accumulo,/core/client/mock/MockTable.java,1.4.0,127,94.0,20,20.0,4,8.0,13,8,1,2,1,2.0,116.0,84.0,1,2.0
90,accumulo,/core/client/mock/MockTableOperations.java,1.4.0,242,187.0,42,42.0,0,0.0,76,76,1,2,0,0.0,0.0,0.0,0,0.0
91,accumulo,/core/client/mock/MockTabletLocator.java,1.4.0,68,42.0,9,9.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
92,accumulo,/core/client/mock/MockUser.java,1.4.0,37,17.0,1,1.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
93,accumulo,/accumulo/core/conf/AccumuloConfiguration.java,1.4.0,158,111.0,30,28.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
94,accumulo,/accumulo/core/conf/ConfigSanityCheck.java,1.4.0,87,56.0,17,15.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
95,accumulo,/accumulo/core/conf/ConfigurationCopy.java,1.4.0,60,34.0,8,8.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
96,accumulo,/accumulo/core/conf/ConfigurationObserver.java,1.4.0,25,6.0,3,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
97,accumulo,/accumulo/core/conf/DefaultConfiguration.java,1.4.0,145,111.0,26,26.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
98,accumulo,/accumulo/core/conf/Property.java,1.4.0,368,316.0,19,19.0,8,12.0,86,4,5,3,3,4.0,92.0,84.0,3,4.0
99,accumulo,/accumulo/core/conf/PropertyType.java,1.4.0,83,54.0,8,8.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
100,accumulo,/accumulo/core/conf/SiteConfiguration.java,1.4.0,107,63.0,15,15.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
101,accumulo,/accumulo/core/constraints/Constraint.java,1.4.0,68,14.0,5,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
102,accumulo,/accumulo/core/constraints/Violations.java,1.4.0,100,63.0,15,15.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
103,accumulo,/accumulo/core/data/ArrayByteSequence.java,1.4.0,104,66.0,16,16.0,5,6.0,0,0,0,0,1,1.0,152.0,119.0,1,1.0
104,accumulo,/accumulo/core/data/ByteSequence.java,1.4.0,95,54.0,20,13.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
105,accumulo,/accumulo/core/data/Column.java,1.4.0,176,127.0,36,36.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
106,accumulo,/accumulo/core/data/ColumnUpdate.java,1.4.0,103,63.0,12,12.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
107,accumulo,/accumulo/core/data/ComparableBytes.java,1.4.0,38,15.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
108,accumulo,/accumulo/core/data/ConstraintViolationSummary.java,1.4.0,94,65.0,13,13.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
109,accumulo,/accumulo/core/data/Key.java,1.4.0,837,466.0,117,117.0,0,0.0,465,215,1,3,0,0.0,0.0,0.0,0,0.0
110,accumulo,/accumulo/core/data/KeyExtent.java,1.4.0,777,532.0,141,141.0,0,0.0,22,40,2,2,0,0.0,0.0,0.0,0,0.0
111,accumulo,/accumulo/core/data/KeyValue.java,1.4.0,58,31.0,6,6.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
112,accumulo,/accumulo/core/data/Mutation.java,1.4.0,521,374.0,86,86.0,0,0.0,24,0,0,0,0,0.0,0.0,0.0,0,0.0
113,accumulo,/accumulo/core/data/PartialKey.java,1.4.0,42,18.0,7,7.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
114,accumulo,/accumulo/core/data/Range.java,1.4.0,854,407.0,132,132.0,0,0.0,300,29,0,1,0,0.0,0.0,0.0,0,0.0
115,accumulo,/accumulo/core/data/Value.java,1.4.0,333,180.0,42,42.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
116,accumulo,/core/data/thrift/InitialMultiScan.java,1.4.0,409,323.0,78,78.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
117,accumulo,/core/data/thrift/InitialScan.java,1.4.0,409,323.0,78,78.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
118,accumulo,/core/data/thrift/IterInfo.java,1.4.0,497,402.0,101,101.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
119,accumulo,/core/data/thrift/MapFileInfo.java,1.4.0,319,242.0,55,55.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
120,accumulo,/core/data/thrift/MultiScanResult.java,1.4.0,976,837.0,215,215.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
121,accumulo,/core/data/thrift/ScanResult.java,1.4.0,446,357.0,87,87.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
122,accumulo,/core/data/thrift/TColumn.java,1.4.0,530,430.0,117,117.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
123,accumulo,/core/data/thrift/TConstraintViolationSummary.java,1.4.0,581,477.0,120,120.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
124,accumulo,/core/data/thrift/TKey.java,1.4.0,719,598.0,163,163.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
125,accumulo,/core/data/thrift/TKeyExtent.java,1.4.0,530,430.0,117,117.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
126,accumulo,/core/data/thrift/TKeyValue.java,1.4.0,420,333.0,86,86.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
127,accumulo,/core/data/thrift/TMutation.java,1.4.0,647,536.0,141,141.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
128,accumulo,/core/data/thrift/TRange.java,1.4.0,751,629.0,158,158.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
129,accumulo,/core/data/thrift/UpdateErrors.java,1.4.0,619,513.0,130,130.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
130,accumulo,/accumulo/core/file/BloomFilterLayer.java,1.4.0,514,357.0,63,63.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
131,accumulo,/accumulo/core/file/FileCFSkippingIterator.java,1.4.0,69,42.0,8,8.0,0,138.0,0,0,0,0,0,2.0,0.0,84.0,0,2.0
132,accumulo,/accumulo/core/file/FileOperations.java,1.4.0,190,123.0,33,25.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
133,accumulo,/accumulo/core/file/FileSKVIterator.java,1.4.0,35,12.0,5,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
134,accumulo,/accumulo/core/file/FileSKVWriter.java,1.4.0,39,15.0,6,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
135,accumulo,/accumulo/core/file/FileUtil.java,1.4.0,562,397.0,82,82.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
136,accumulo,/accumulo/core/file/NoSuchMetaStoreException.java,1.4.0,36,11.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
137,accumulo,/core/file/blockfile/ABlockReader.java,1.4.0,37,9.0,3,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
138,accumulo,/core/file/blockfile/ABlockWriter.java,1.4.0,40,11.0,5,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
139,accumulo,/core/file/blockfile/BlockFileReader.java,1.4.0,40,9.0,5,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
140,accumulo,/core/file/blockfile/BlockFileWriter.java,1.4.0,37,8.0,4,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
141,accumulo,/file/blockfile/cache/BlockCache.java,1.4.0,60,7.0,4,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
142,accumulo,/file/blockfile/cache/CacheEntry.java,1.4.0,55,28.0,6,6.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
143,accumulo,/file/blockfile/cache/CachedBlock.java,1.4.0,102,52.0,14,14.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
144,accumulo,/file/blockfile/cache/CachedBlockQueue.java,1.4.0,121,51.0,11,11.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
145,accumulo,/file/blockfile/cache/ClassSize.java,1.4.0,275,125.0,23,23.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
146,accumulo,/file/blockfile/cache/HeapSize.java,1.4.0,45,4.0,1,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
147,accumulo,/file/blockfile/cache/LruBlockCache.java,1.4.0,681,380.0,78,78.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
148,accumulo,/file/blockfile/cache/SimpleBlockCache.java,1.4.0,86,46.0,10,10.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
149,accumulo,/file/blockfile/cache/SizeConstants.java,1.4.0,58,11.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
150,accumulo,/file/blockfile/impl/CachableBlockFile.java,1.4.0,434,271.0,57,55.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
151,accumulo,/core/file/keyfunctor/ColumnFamilyFunctor.java,1.4.0,50,25.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
152,accumulo,/core/file/keyfunctor/ColumnQualifierFunctor.java,1.4.0,49,26.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
153,accumulo,/core/file/keyfunctor/KeyFunctor.java,1.4.0,30,7.0,2,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
154,accumulo,/core/file/keyfunctor/RowFunctor.java,1.4.0,57,30.0,6,6.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
155,accumulo,/core/file/map/MapFileOperations.java,1.4.0,241,175.0,35,35.0,0,14.0,0,0,0,0,0,2.0,0.0,84.0,0,2.0
156,accumulo,/core/file/map/MapFileUtil.java,1.4.0,135,82.0,14,14.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
157,accumulo,/core/file/map/MyMapFile.java,1.4.0,1053,684.0,146,146.0,0,4.0,7,0,0,0,0,1.0,0.0,84.0,0,1.0
158,accumulo,/core/file/map/MySequenceFile.java,1.4.0,3175,1865.0,396,388.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
159,accumulo,/core/file/rfile/IndexIterator.java,1.4.0,83,54.0,10,10.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
160,accumulo,/core/file/rfile/MultiIndexIterator.java,1.4.0,96,63.0,11,11.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
161,accumulo,/core/file/rfile/MultiLevelIndex.java,1.4.0,720,544.0,111,111.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
162,accumulo,/core/file/rfile/PrintInfo.java,1.4.0,93,67.0,8,8.0,0,0.0,54,0,0,0,0,0.0,0.0,0.0,0,0.0
163,accumulo,/core/file/rfile/RFile.java,1.4.0,1169,861.0,175,175.0,0,58.0,4,0,0,0,0,2.0,0.0,84.0,0,2.0
164,accumulo,/core/file/rfile/RFileOperations.java,1.4.0,128,89.0,11,11.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
165,accumulo,/core/file/rfile/RelativeKey.java,1.4.0,434,291.0,61,61.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
166,accumulo,/core/file/rfile/SplitLarge.java,1.4.0,94,62.0,6,6.0,0,0.0,188,0,0,0,0,0.0,0.0,0.0,0,0.0
167,accumulo,/file/rfile/bcfile/BCFile.java,1.4.0,972,543.0,103,102.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
168,accumulo,/file/rfile/bcfile/BoundedByteArrayOutputStream.java,1.4.0,94,60.0,15,15.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
169,accumulo,/file/rfile/bcfile/BoundedRangeFileInputStream.java,1.4.0,154,99.0,19,19.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
170,accumulo,/file/rfile/bcfile/ByteArray.java,1.4.0,91,33.0,7,7.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
171,accumulo,/file/rfile/bcfile/Chunk.java,1.4.0,418,241.0,56,56.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
172,accumulo,/file/rfile/bcfile/CompareUtils.java,1.4.0,94,54.0,12,11.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
173,accumulo,/file/rfile/bcfile/Compression.java,1.4.0,383,293.0,69,65.0,0,0.0,63,0,0,0,0,0.0,0.0,0.0,0,0.0
174,accumulo,/file/rfile/bcfile/MetaBlockAlreadyExists.java,1.4.0,36,8.0,1,1.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
175,accumulo,/file/rfile/bcfile/MetaBlockDoesNotExist.java,1.4.0,36,8.0,1,1.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
