project, type_issue, _filename, issue_id, fixing_time, exp_reporter, exp_assignee, num_comments, num_cc, desc_size, priority
felix, FN, _filename, FELIX-2824, 0.267708333333, 2, 238, 3, 1, 26, Major
felix, FN, _filename, FELIX-2828, 0.00549768518519, 17, 2, 0, 0, 52, Minor
felix, FN, _filename, FELIX-2832, 12.430625, 82, 254, 1, 0, 300, Minor
felix, FN, _filename, FELIX-2836, 0.00068287037037, 50, 76, 0, 0, 22, Major
felix, FN, _filename, FELIX-2843, 0.459224537037, 0, 77, 1, 0, 89, Blocker
felix, FN, _filename, FELIX-2847, 0.914641203704, 1, 239, 1, 1, 32, Major
felix, FN, _filename, FELIX-2849, 3.06334490741, 78, 137, 5, 0, 29, Major
felix, FN, _filename, FELIX-2850, 3.0524537037, 79, 138, 3, 0, 33, Major
felix, FN, _filename, FELIX-2852, 387.896712963, 1, 140, 4, 3, 59, Critical
felix, FN, _filename, FELIX-2860, 0.495740740741, 1, 240, 1, 1, 109, Major
felix, FN, _filename, FELIX-2867, 234.510497685, 2, 241, 0, 1, 55, Major
felix, FN, _filename, FELIX-2868, 234.597384259, 3, 242, 1, 1, 59, Minor
felix, FN, _filename, FELIX-2870, 0.133923611111, 23, 20, 0, 0, 29, Minor
felix, FN, _filename, FELIX-2881, 263.891736111, 8, 15, 2, 0, 104, Major
felix, FN, _filename, FELIX-2884, 0.00633101851852, 81, 141, 0, 0, 0, Major
felix, FN, _filename, FELIX-2888, 332.610729167, 4, 244, 1, 1, 301, Minor
felix, FN, _filename, FELIX-2889, 612.721597222, 0, 29, 7, 2, 42, Trivial
felix, FN, _filename, FELIX-2890, 357.389953704, 46, 143, 1, 1, 144, Major
felix, FN, _filename, FELIX-2893, 5.38137731481, 0, 77, 1, 0, 23, Minor
felix, FN, _filename, FELIX-2902, 19.546724537, 68, 78, 1, 0, 21, Major
felix, FN, _filename, FELIX-2907, 3.25011574074, 0, 79, 1, 0, 80, Minor
felix, FN, _filename, FELIX-2912, 28.8045949074, 3, 258, 2, 0, 79, Major
felix, FN, _filename, FELIX-2915, 0.00353009259259, 51, 81, 0, 0, 55, Major
felix, FN, _filename, FELIX-2922, 146.063576389, 0, 60, 2, 0, 50, Minor
felix, FN, _filename, FELIX-2926, 29.3695138889, 9, 245, 1, 1, 47, Major
felix, FN, _filename, FELIX-2934, 58.6433796296, 47, 71, 0, 0, 111, Critical
felix, FN, _filename, FELIX-2935, 12.1374768519, 48, 261, 3, 0, 88, Major
felix, FN, _filename, FELIX-2937, 49.8207986111, 85, 262, 1, 0, 42, Major
felix, FN, _filename, FELIX-2938, 0.00688657407407, 86, 263, 0, 0, 22, Major
felix, FN, _filename, FELIX-2944, 25.9875, 18, 246, 2, 1, 248, Minor
felix, FN, _filename, FELIX-2958, 0.00980324074074, 4, 265, 1, 0, 88, Major
felix, FN, _filename, FELIX-2962, 15.7523263889, 0, 247, 7, 2, 45, Major
felix, FN, _filename, FELIX-2964, 0.0019212962963, 19, 3, 0, 0, 178, Minor
felix, FN, _filename, FELIX-2970, 0.00222222222222, 20, 4, 0, 0, 48, Minor
felix, FN, _filename, FELIX-2987, 11.4605787037, 0, 18, 0, 0, 72, Major
felix, FN, _filename, FELIX-2989, 0.0199537037037, 69, 81, 0, 0, 63, Major
felix, FN, _filename, FELIX-2995, 0.0127662037037, 70, 82, 0, 0, 33, Major
felix, FN, _filename, FELIX-2997, 28.3110069444, 1, 88, 1, 0, 62, Major
felix, FN, _filename, FELIX-3004, 86.7874537037, 3, 62, 3, 1, 3, Minor
felix, FN, _filename, FELIX-3005, 0.00126157407407, 21, 5, 0, 0, 49, Minor
felix, FN, _filename, FELIX-3009, 11.2724768519, 0, 83, 2, 0, 382, Major
felix, FN, _filename, FELIX-3012, 12.7203472222, 0, 84, 2, 0, 97, Major
felix, FN, _filename, FELIX-3031, 97.1592013889, 0, 72, 3, 1, 173, Major
felix, FN, _filename, FELIX-3039, 95.6430787037, 2, 251, 4, 3, 119, Minor
felix, FN, _filename, FELIX-3046, 93.1999884259, 2, 252, 0, 1, 20, Major
felix, FN, _filename, FELIX-3053, 0.00164351851852, 54, 91, 1, 0, 37, Major
felix, FN, _filename, FELIX-3055, 1.58167824074, 0, 92, 5, 0, 253, Major
felix, FN, _filename, FELIX-3075, 1.20616898148, 0, 85, 2, 0, 81, Major
felix, FN, _filename, FELIX-3086, 7.86662037037, 0, 253, 0, 0, 34, Major
felix, FN, _filename, FELIX-3087, 45.0221643519, 1, 254, 4, 1, 39, Major
felix, FN, _filename, FELIX-3090, 173.640173611, 23, 256, 11, 1, 265, Major
felix, FN, _filename, FELIX-3101, 9.96868055556, 1, 63, 2, 0, 49, Major
felix, FN, _filename, FELIX-3108, 0.0366435185185, 2, 259, 1, 1, 113, Major
felix, FN, _filename, FELIX-3109, 0.00913194444444, 84, 147, 0, 0, 0, Major
felix, FN, _filename, FELIX-3119, 3.68607638889, 10, 279, 5, 0, 19, Major
felix, FN, _filename, FELIX-3127, 0.00368055555556, 176, 261, 0, 0, 25, Major
felix, FN, _filename, FELIX-3130, 3.31913194444, 0, 87, 3, 1, 38, Major
felix, FN, _filename, FELIX-3145, 41.0842939815, 71, 88, 1, 0, 30, Major
felix, FN, _filename, FELIX-3150, 3.93734953704, 3, 281, 0, 0, 63, Minor
felix, FN, _filename, FELIX-3164, 6.77527777778, 0, 89, 0, 0, 293, Minor
felix, FN, _filename, FELIX-3172, 0.869050925926, 2, 90, 0, 0, 259, Major
felix, FN, _filename, FELIX-3173, 4.22988425926, 3, 75, 0, 0, 137, Minor
felix, FN, _filename, FELIX-3175, 0.0749652777778, 179, 264, 0, 1, 98, Major
felix, FN, _filename, FELIX-3183, 0.00142361111111, 180, 265, 0, 1, 18, Major
felix, FN, _filename, FELIX-3185, 3.05862268519, 15, 76, 0, 0, 3, Major
felix, FN, _filename, FELIX-3188, 0.0246990740741, 0, 77, 0, 0, 35, Major
felix, FN, _filename, FELIX-3192, 0.114768518519, 72, 91, 0, 0, 21, Major
felix, FN, _filename, FELIX-3193, 0.111967592593, 73, 92, 0, 0, 11, Major
felix, FN, _filename, FELIX-3206, 20.6440046296, 0, 78, 0, 2, 83, Major
felix, FN, _filename, FELIX-3209, 0.412627314815, 16, 79, 0, 0, 0, Major
felix, FN, _filename, FELIX-3211, 11.38, 0, 288, 1, 0, 70, Minor
felix, FN, _filename, FELIX-3221, 4.06693287037, 1, 66, 0, 0, 96, Major
felix, FN, _filename, FELIX-3222, 4.213125, 1, 80, 0, 0, 42, Major
felix, FN, _filename, FELIX-3227, 0.00222222222222, 182, 267, 0, 1, 48, Major
felix, FN, _filename, FELIX-3228, 0.00505787037037, 183, 268, 0, 1, 51, Major
felix, FN, _filename, FELIX-3229, 0.0265740740741, 184, 269, 0, 1, 97, Major
felix, FN, _filename, FELIX-3230, 83.825625, 185, 270, 1, 1, 21, Major
felix, FN, _filename, FELIX-3231, 0.77994212963, 186, 271, 1, 1, 70, Major
felix, FN, _filename, FELIX-3233, 0.00795138888889, 187, 272, 0, 1, 103, Major
felix, FN, _filename, FELIX-3238, 6.91541666667, 17, 81, 3, 1, 166, Minor
felix, FN, _filename, FELIX-3243, 67.5306481481, 4, 0, 0, 0, 25, Major
felix, FN, _filename, FELIX-3245, 17.9211458333, 5, 0, 0, 0, 73, Major
felix, FN, _filename, FELIX-3254, 68.8139583333, 0, 82, 4, 1, 39, Major
felix, FN, _filename, FELIX-3257, 0.801099537037, 1, 290, 0, 0, 25, Major
felix, FN, _filename, FELIX-3271, 0.333425925926, 74, 94, 0, 0, 35, Major
felix, FN, _filename, FELIX-3284, 0.000891203703704, 188, 274, 0, 1, 86, Major
felix, FN, _filename, FELIX-3288, 40.4554166667, 6, 276, 5, 1, 112, Major
felix, FN, _filename, FELIX-3310, 22.8515509259, 2, 83, 1, 0, 10, Major
felix, FN, _filename, FELIX-3323, 12.9426157407, 1, 96, 1, 1, 76, Major
felix, FN, _filename, FELIX-3325, 0.5796875, 12, 279, 2, 1, 97, Major
felix, FN, _filename, FELIX-3334, 554.774398148, 1, 102, 10, 1, 57, Major
felix, FN, _filename, FELIX-3347, 0.0105787037037, 17, 84, 0, 0, 130, Blocker
felix, FN, _filename, FELIX-3396, 0.0837268518519, 3, 153, 0, 0, 54, Major
felix, FN, _filename, FELIX-3400, 1.64916666667, 7, 0, 0, 0, 35, Minor
felix, FN, _filename, FELIX-2774, 1127.47010417, 1, 0, 3, 1, 181, Major
felix, FN, _filename, FELIX-3054, 932.740821759, 0, 0, 0, 1, 71, Major
felix, FN, _filename, FELIX-3987, 234.951678241, 0, 8, 1, 2, 102, Major
felix, FN, _filename, FELIX-3988, 328.70224537, 1, 0, 1, 3, 225, Major
felix, FN, _filename, FELIX-4184, 113.355150463, 16, 0, 5, 3, 101, Major
felix, FN, _filename, FELIX-4277, 145.955, 2, 144, 4, 2, 135, Minor
felix, FN, _filename, FELIX-4296, 269.130046296, 0, 147, 1, 2, 301, Major
felix, FN, _filename, FELIX-4326, 0.0403125, 108, 177, 0, 1, 52, Major
felix, FN, _filename, FELIX-4330, 176.114768519, 225, 0, 10, 4, 97, Major
felix, FN, _filename, FELIX-4335, 0.00167824074074, 109, 161, 0, 1, 0, Major
felix, FN, _filename, FELIX-4336, 0.0475578703704, 109, 179, 0, 1, 36, Major
felix, FN, _filename, FELIX-4340, 3.08864583333, 0, 162, 0, 2, 178, Major
felix, FN, _filename, FELIX-4342, 0.0093287037037, 111, 182, 1, 1, 0, Major
felix, FN, _filename, FELIX-4368, 119.90474537, 22, 5, 4, 4, 30, Major
felix, FN, _filename, FELIX-4395, 170.325219907, 37, 20, 0, 1, 22, Minor
felix, FN, _filename, FELIX-4406, 195.220810185, 85, 81, 0, 2, 9, Major
felix, FN, _filename, FELIX-4408, 0.0965162037037, 3, 339, 2, 2, 33, Major
felix, FN, _filename, FELIX-4425, 42.9977083333, 2, 326, 1, 2, 53, Major
felix, FN, _filename, FELIX-4432, 3.20109953704, 4, 166, 1, 2, 23, Minor
felix, FN, _filename, FELIX-4437, 0.000821759259259, 228, 340, 0, 1, 57, Major
felix, FN, _filename, FELIX-4444, 0.00946759259259, 79, 0, 0, 1, 27, Major
felix, FN, _filename, FELIX-4447, 152.450798611, 0, 82, 1, 2, 57, Major
felix, FN, _filename, FELIX-4451, 0.00564814814815, 80, 0, 1, 1, 43, Major
felix, FN, _filename, FELIX-4464, 42.1359375, 113, 169, 0, 1, 12, Major
felix, FN, _filename, FELIX-4469, 31.5268055556, 0, 83, 0, 2, 59, Major
felix, FN, _filename, FELIX-4484, 1.84179398148, 21, 16, 0, 1, 52, Major
felix, FN, _filename, FELIX-4536, 52.0569791667, 86, 84, 0, 2, 35, Major
felix, FN, _filename, FELIX-4559, 0.00282407407407, 63, 66, 0, 1, 0, Major
felix, FN, _filename, FELIX-4562, 0.000787037037037, 65, 68, 0, 1, 55, Minor
felix, FN, _filename, FELIX-4564, 0.000775462962963, 82, 156, 0, 1, 48, Major
felix, FN, _filename, FELIX-4566, 49.0453009259, 1, 188, 4, 2, 82, Major
felix, FN, _filename, FELIX-4571, 63.0159837963, 17, 9, 4, 2, 78, Major
felix, FN, _filename, FELIX-4597, 0.0973148148148, 5, 0, 0, 2, 189, Major
felix, FN, _filename, FELIX-4603, 0.0301967592593, 86, 0, 0, 1, 64, Major
felix, FN, _filename, FELIX-4613, 0.897638888889, 2, 160, 4, 2, 27, Minor
felix, FN, _filename, FELIX-4616, 0.803321759259, 0, 161, 0, 2, 72, Major
felix, FN, _filename, FELIX-4617, 0.00168981481481, 87, 162, 0, 1, 24, Major
felix, FN, _filename, FELIX-4618, 0.00184027777778, 88, 163, 0, 1, 30, Major
felix, FN, _filename, FELIX-4627, 0.595115740741, 1, 165, 2, 4, 41, Minor
felix, FN, _filename, FELIX-4629, 1.29537037037, 2, 166, 0, 2, 32, Minor
felix, FN, _filename, FELIX-4637, 1.11258101852, 120, 192, 0, 1, 0, Major
felix, FN, _filename, FELIX-4640, 7.9037962963, 0, 10, 4, 2, 221, Major
felix, FN, _filename, FELIX-4648, 1.98084490741, 4, 167, 0, 3, 82, Major
felix, FN, _filename, FELIX-4663, 3.13642361111, 0, 168, 4, 2, 131, Major
felix, FN, _filename, FELIX-4670, 1.81680555556, 0, 0, 14, 4, 713, Major
hive, FN, _filename, HIVE-3455, 449.087928241, 0, 0, 17, 8, 92, Major
hive, FN, _filename, HIVE-3815, 339.770497685, 9, 11, 4, 2, 78, Major
hive, FN, _filename, HIVE-4116, 252.432731481, 0, 64, 3, 2, 178, Major
hive, FN, _filename, HIVE-4256, 264.962106481, 5, 0, 30, 8, 13, Major
hive, FN, _filename, HIVE-4519, 253.931458333, 0, 0, 8, 4, 90, Major
hive, FN, _filename, HIVE-4957, 83.1293402778, 12, 15, 6, 4, 173, Major
hive, FN, _filename, HIVE-5032, 158.025787037, 6, 6, 18, 6, 42, Major
hive, FN, _filename, HIVE-5216, 49.8208333333, 17, 20, 4, 5, 52, Major
hive, FN, _filename, HIVE-5224, 125.228634259, 7, 7, 13, 7, 29, Major
hive, FN, _filename, HIVE-5446, 98.1641435185, 8, 8, 25, 4, 53, Major
hive, FN, _filename, HIVE-5506, 12.9726851852, 0, 21, 7, 5, 320, Major
hive, FN, _filename, HIVE-5510, 21.9035069444, 16, 14, 10, 4, 29, Major
hive, FN, _filename, HIVE-5515, 95.2853009259, 0, 1, 32, 9, 200, Major
hive, FN, _filename, HIVE-5521, 66.3475925926, 41, 38, 3, 1, 0, Major
hive, FN, _filename, HIVE-5524, 75.7499652778, 0, 0, 4, 3, 105, Major
hive, FN, _filename, HIVE-5531, 2.1316087963, 9, 9, 2, 3, 20, Major
hive, FN, _filename, HIVE-5542, 20.767037037, 18, 23, 5, 4, 151, Major
hive, FN, _filename, HIVE-5550, 50.1806481481, 0, 24, 8, 6, 111, Major
hive, FN, _filename, HIVE-5574, 4.38571759259, 56, 106, 3, 2, 13, Trivial
hive, FN, _filename, HIVE-5575, 1.17157407407, 1, 3, 3, 4, 401, Major
hive, FN, _filename, HIVE-5586, 0.873703703704, 89, 89, 1, 2, 0, Major
hive, FN, _filename, HIVE-5629, 1.01873842593, 26, 23, 5, 3, 32, Major
hive, FN, _filename, HIVE-5643, 20.1651967593, 1, 1, 3, 3, 112, Major
hive, FN, _filename, HIVE-5648, 3.69819444444, 9, 13, 8, 3, 22, Major
hive, FN, _filename, HIVE-5651, 0.00319444444444, 94, 94, 0, 1, 0, Major
hive, FN, _filename, HIVE-5656, 2.78039351852, 9, 13, 3, 2, 150, Major
hive, FN, _filename, HIVE-5657, 14.5818171296, 8, 11, 32, 3, 76, Critical
hive, FN, _filename, HIVE-5667, 0.286180555556, 6, 9, 3, 4, 10, Major
hive, FN, _filename, HIVE-5702, 57.0033912037, 29, 29, 1, 2, 87, Minor
hive, FN, _filename, HIVE-5730, 4.02900462963, 1, 3, 3, 3, 54, Major
hive, FN, _filename, HIVE-5732, 13.3523726852, 0, 110, 2, 2, 80, Trivial
hive, FN, _filename, HIVE-5763, 17.1220949074, 11, 15, 8, 2, 51, Minor
hive, FN, _filename, HIVE-5765, 0.681168981481, 2, 4, 4, 2, 23, Major
hive, FN, _filename, HIVE-5779, 1.05018518519, 42, 39, 4, 1, 0, Major
hive, FN, _filename, HIVE-5782, 7.68353009259, 31, 28, 3, 2, 24, Major
hive, FN, _filename, HIVE-5788, 6.14077546296, 3, 5, 4, 4, 175, Major
hive, FN, _filename, HIVE-5808, 0.0552893518519, 64, 60, 1, 3, 21, Major
hive, FN, _filename, HIVE-5812, 34.3396990741, 24, 31, 7, 2, 40, Major
hive, FN, _filename, HIVE-5813, 3.05461805556, 44, 41, 7, 2, 2, Major
hive, FN, _filename, HIVE-5817, 13.7422800926, 12, 3, 31, 4, 138, Critical
hive, FN, _filename, HIVE-5825, 2.36809027778, 13, 17, 5, 4, 120, Major
hive, FN, _filename, HIVE-5839, 8.27150462963, 0, 17, 10, 3, 129, Major
hive, FN, _filename, HIVE-5845, 2.13446759259, 45, 4, 10, 2, 14, Major
hive, FN, _filename, HIVE-5846, 1.17359953704, 46, 5, 4, 2, 6, Major
hive, FN, _filename, HIVE-5894, 0.836273148148, 32, 29, 4, 1, 40, Minor
hive, FN, _filename, HIVE-5909, 7.83074074074, 0, 113, 2, 1, 110, Major
hive, FN, _filename, HIVE-5973, 10.8726736111, 35, 35, 9, 4, 71, Major
hive, FN, _filename, HIVE-5975, 10.463125, 2, 2, 5, 3, 143, Major
hive, FN, _filename, HIVE-5983, 1.45716435185, 35, 32, 4, 2, 21, Major
hive, FN, _filename, HIVE-5991, 2.94023148148, 7, 8, 4, 4, 30, Major
hive, FN, _filename, HIVE-5992, 11.0831481481, 15, 20, 4, 3, 53, Major
hive, FN, _filename, HIVE-5994, 2.84921296296, 8, 9, 4, 4, 46, Major
hive, FN, _filename, HIVE-6021, 6.30510416667, 1, 1, 8, 3, 317, Major
hive, FN, _filename, HIVE-6027, 0.809675925926, 17, 18, 3, 1, 40, Trivial
hive, FN, _filename, HIVE-6039, 3.85386574074, 16, 21, 3, 2, 47, Major
hive, FN, _filename, HIVE-6041, 2.28518518519, 0, 119, 3, 3, 143, Critical
hive, FN, _filename, HIVE-6044, 10.1169791667, 10, 10, 4, 4, 76, Major
hive, FN, _filename, HIVE-6045, 3.29030092593, 6, 8, 12, 4, 34, Major
hive, FN, _filename, HIVE-6054, 29.9425810185, 8, 11, 4, 3, 27, Major
hive, FN, _filename, HIVE-6065, 0.783969907407, 16, 21, 4, 1, 33, Major
hive, FN, _filename, HIVE-6080, 0.712893518519, 39, 40, 0, 2, 7, Minor
hive, FN, _filename, HIVE-6082, 10.2539814815, 1, 5, 5, 2, 61, Major
hive, FN, _filename, HIVE-6105, 12.9823032407, 121, 120, 6, 2, 68, Major
hive, FN, _filename, HIVE-6154, 1.86869212963, 10, 12, 5, 3, 91, Major
hive, FN, _filename, HIVE-6166, 5.0690162037, 23, 28, 12, 1, 240, Major
hive, FN, _filename, HIVE-6169, 0.026875, 129, 127, 0, 1, 0, Major
hive, FN, _filename, HIVE-6174, 6.60633101852, 18, 23, 8, 3, 28, Major
hive, FN, _filename, HIVE-4965, 272.391701389, 26, 25, 5, 4, 40, Major
hive, FN, _filename, HIVE-6549, 68.7599305556, 34, 34, 17, 3, 17, Minor
hive, FN, _filename, HIVE-6622, 101.01244213, 27, 0, 2, 5, 68, Major
hive, FN, _filename, HIVE-6637, 124.213611111, 28, 0, 20, 6, 47, Major
hive, FN, _filename, HIVE-6785, 29.6782638889, 1, 0, 25, 5, 203, Major
hive, FN, _filename, HIVE-6807, 19.683912037, 49, 48, 4, 3, 0, Major
hive, FN, _filename, HIVE-6828, 29.7519097222, 49, 50, 5, 5, 49, Major
hive, FN, _filename, HIVE-6843, 19.2083680556, 0, 22, 12, 4, 0, Minor
hive, FN, _filename, HIVE-6884, 18.9000347222, 31, 34, 2, 2, 18, Major
hive, FN, _filename, HIVE-6901, 31.5872337963, 32, 35, 23, 3, 147, Minor
hive, FN, _filename, HIVE-6922, 6.88204861111, 2, 2, 9, 5, 109, Major
hive, FN, _filename, HIVE-6927, 4.85625, 22, 16, 3, 4, 29, Major
hive, FN, _filename, HIVE-6937, 27.8721064815, 19, 26, 8, 3, 80, Major
hive, FN, _filename, HIVE-6955, 5.94646990741, 44, 43, 4, 3, 170, Major
hive, FN, _filename, HIVE-6957, 6.03131944444, 78, 73, 13, 2, 82, Major
hive, FN, _filename, HIVE-6966, 7.21510416667, 42, 49, 7, 4, 8, Major
hive, FN, _filename, HIVE-6984, 2.9990625, 33, 36, 11, 4, 228, Major
hive, FN, _filename, HIVE-6986, 23.5650115741, 0, 0, 4, 2, 39, Trivial
hive, FN, _filename, HIVE-6989, 13.6895833333, 43, 50, 7, 2, 188, Major
hive, FN, _filename, HIVE-6995, 1.72702546296, 44, 51, 3, 2, 58, Major
hive, FN, _filename, HIVE-6996, 3.71753472222, 72, 66, 5, 4, 0, Major
hive, FN, _filename, HIVE-7027, 5.07665509259, 4, 143, 2, 3, 263, Major
hive, FN, _filename, HIVE-7035, 4.73013888889, 54, 53, 1, 2, 49, Major
hive, FN, _filename, HIVE-7041, 10.1468287037, 47, 53, 6, 3, 94, Major
hive, FN, _filename, HIVE-7053, 26.605787037, 34, 37, 3, 4, 97, Major
hive, FN, _filename, HIVE-7055, 2.63311342593, 73, 68, 5, 2, 15, Major
hive, FN, _filename, HIVE-7065, 30.1653703704, 56, 55, 16, 5, 33, Major
hive, FN, _filename, HIVE-7077, 10.4125578704, 3, 69, 8, 4, 130, Major
hive, FN, _filename, HIVE-7080, 2.85560185185, 21, 28, 4, 2, 26, Major
hive, FN, _filename, HIVE-7099, 2.2234375, 48, 47, 3, 2, 7, Major
hive, FN, _filename, HIVE-7123, 5.04467592593, 35, 38, 16, 3, 34, Major
hive, FN, _filename, HIVE-7130, 2.21806712963, 85, 80, 6, 4, 50, Major
hive, FN, _filename, HIVE-7135, 8.95063657407, 54, 149, 5, 2, 6, Major
hive, FN, _filename, HIVE-7146, 2.85927083333, 0, 0, 3, 2, 43, Minor
hive, FN, _filename, HIVE-7149, 1.91832175926, 36, 39, 4, 3, 41, Major
hive, FN, _filename, HIVE-7153, 2.78700231481, 4, 4, 3, 1, 35, Major
hive, FN, _filename, HIVE-7155, 9.79634259259, 7, 7, 15, 4, 87, Major
hive, FN, _filename, HIVE-7170, 1.20940972222, 27, 150, 4, 4, 64, Major
hive, FN, _filename, HIVE-7174, 6.08790509259, 8, 8, 5, 5, 124, Major
hive, FN, _filename, HIVE-7176, 1.99653935185, 0, 152, 2, 3, 22, Minor
hive, FN, _filename, HIVE-7182, 10.759849537, 1, 0, 11, 5, 39, Minor
hive, FN, _filename, HIVE-7188, 13.0887152778, 18, 21, 8, 4, 543, Major
hive, FN, _filename, HIVE-7200, 6.91515046296, 0, 0, 14, 4, 245, Minor
hive, FN, _filename, HIVE-7226, 1.03650462963, 51, 50, 2, 2, 16, Major
hive, FN, _filename, HIVE-7234, 6.65288194444, 1, 2, 13, 4, 52, Major
hive, FN, _filename, HIVE-7236, 2.78417824074, 27, 22, 3, 4, 87, Minor
hive, FN, _filename, HIVE-7257, 14.0212152778, 0, 1, 5, 5, 404, Major
hive, FN, _filename, HIVE-7263, 2.47365740741, 30, 37, 3, 3, 0, Major
hive, FN, _filename, HIVE-7265, 2.67883101852, 28, 155, 2, 2, 37, Minor
hive, FN, _filename, HIVE-7279, 18.1310416667, 31, 2, 8, 5, 48, Minor
hive, FN, _filename, HIVE-7308, 11.2739699074, 170, 171, 6, 2, 18, Major
hive, FN, _filename, HIVE-7314, 3.78701388889, 3, 158, 10, 6, 69, Major
hive, FN, _filename, HIVE-7323, 7.53226851852, 81, 160, 4, 3, 41, Minor
hive, FN, _filename, HIVE-7344, 4.47837962963, 53, 52, 3, 3, 4, Major
hive, FN, _filename, HIVE-7356, 1.76805555556, 75, 73, 4, 3, 0, Major
openjpa, FN, _filename, OPENJPA-1662, 246.136122685, 50, 108, 1, 0, 38, Major
openjpa, FN, _filename, OPENJPA-1958, 0.107986111111, 69, 124, 0, 0, 27, Major
openjpa, FN, _filename, OPENJPA-1959, 0.00821759259259, 70, 125, 0, 0, 12, Major
openjpa, FN, _filename, OPENJPA-1960, 6.89740740741, 0, 49, 5, 0, 64, Major
openjpa, FN, _filename, OPENJPA-1968, 7.19796296296, 35, 38, 1, 0, 46, Major
openjpa, FN, _filename, OPENJPA-1969, 6.14519675926, 36, 39, 0, 0, 267, Major
openjpa, FN, _filename, OPENJPA-1983, 923.062766204, 0, 52, 5, 1, 98, Major
openjpa, FN, _filename, OPENJPA-1985, 1.34305555556, 0, 129, 1, 0, 189, Blocker
openjpa, FN, _filename, OPENJPA-1987, 0.0155787037037, 73, 130, 0, 0, 20, Minor
openjpa, FN, _filename, OPENJPA-1994, 0.0766898148148, 74, 132, 0, 0, 20, Major
openjpa, FN, _filename, OPENJPA-2000, 68.4292592593, 1, 1, 1, 1, 44, Major
openjpa, FN, _filename, OPENJPA-2005, 1.79521990741, 0, 134, 2, 0, 65, Minor
openjpa, FN, _filename, OPENJPA-2007, 0.921226851852, 27, 34, 1, 0, 77, Minor
openjpa, FN, _filename, OPENJPA-2008, 62.9771527778, 0, 118, 0, 3, 28, Major
openjpa, FN, _filename, OPENJPA-2013, 0.337395833333, 0, 137, 0, 1, 138, Critical
openjpa, FN, _filename, OPENJPA-2025, 6.13520833333, 78, 138, 0, 3, 31, Major
openjpa, FN, _filename, OPENJPA-2034, 0.533020833333, 1, 140, 3, 0, 43, Major
openjpa, FN, _filename, OPENJPA-2036, 0.737546296296, 0, 141, 3, 0, 124, Major
openjpa, FN, _filename, OPENJPA-2055, 859.168078704, 5, 5, 1, 0, 73, Minor
openjpa, FN, _filename, OPENJPA-2110, 84.7345486111, 0, 59, 1, 0, 144, Major
openjpa, FN, _filename, OPENJPA-2118, 121.149201389, 9, 11, 0, 0, 82, Major
openjpa, FN, _filename, OPENJPA-2133, 81.9414351852, 11, 12, 0, 0, 74, Major
openjpa, FN, _filename, OPENJPA-2142, 73.9454282407, 9, 9, 3, 0, 139, Major
openjpa, FN, _filename, OPENJPA-2153, 2.68153935185, 47, 51, 0, 2, 123, Major
openjpa, FN, _filename, OPENJPA-2158, 0.00700231481481, 52, 64, 1, 0, 96, Major
openjpa, FN, _filename, OPENJPA-2170, 0.986203703704, 50, 54, 0, 0, 72, Minor
openjpa, FN, _filename, OPENJPA-2174, 43.7092708333, 1, 2, 0, 0, 69, Major
openjpa, FN, _filename, OPENJPA-2178, 0.104641203704, 13, 4, 2, 1, 96, Major
openjpa, FN, _filename, OPENJPA-2191, 0.12712962963, 0, 67, 0, 0, 199, Trivial
openjpa, FN, _filename, OPENJPA-2227, 45.2061805556, 0, 13, 2, 2, 136, Blocker
openjpa, FN, _filename, OPENJPA-2230, 40.7626967593, 50, 45, 0, 1, 37, Major
openjpa, FN, _filename, OPENJPA-2238, 0.0376157407407, 54, 71, 0, 1, 140, Minor
openjpa, FN, _filename, OPENJPA-2245, 0.0109027777778, 55, 72, 1, 1, 139, Major
pig, FN, _filename, PIG-2556, 177.801053241, 0, 0, 11, 3, 46, Major
pig, FN, _filename, PIG-2616, 31.7549652778, 7, 5, 4, 2, 37, Major
pig, FN, _filename, PIG-2639, 33.9228240741, 9, 10, 3, 0, 41, Minor
pig, FN, _filename, PIG-2662, 114.585358796, 79, 0, 4, 3, 26, Major
pig, FN, _filename, PIG-2680, 5.73784722222, 0, 0, 7, 1, 78, Major
pig, FN, _filename, PIG-2685, 1.6391087963, 1, 0, 5, 0, 70, Major
pig, FN, _filename, PIG-2691, 21.8619212963, 12, 1, 8, 3, 90, Major
pig, FN, _filename, PIG-2712, 121.966006944, 1, 2, 9, 5, 0, Major
pig, FN, _filename, PIG-2717, 7.98408564815, 0, 236, 3, 3, 96, Critical
pig, FN, _filename, PIG-2721, 5.73736111111, 43, 2, 5, 3, 98, Major
pig, FN, _filename, PIG-2729, 63.3318402778, 0, 0, 17, 3, 78, Major
pig, FN, _filename, PIG-2730, 0.228159722222, 4, 3, 2, 4, 161, Major
pig, FN, _filename, PIG-2739, 1.25266203704, 158, 237, 2, 2, 143, Major
pig, FN, _filename, PIG-2744, 96.8821296296, 46, 3, 1, 3, 37, Major
pig, FN, _filename, PIG-2781, 62.3994791667, 0, 0, 1, 3, 46, Minor
pig, FN, _filename, PIG-2806, 2.87884259259, 10, 12, 2, 2, 9, Major
pig, FN, _filename, PIG-2813, 0.150011574074, 11, 13, 1, 2, 35, Major
pig, FN, _filename, PIG-2827, 0.415613425926, 0, 0, 3, 2, 67, Major
pig, FN, _filename, PIG-2837, 11.2252777778, 0, 4, 5, 5, 95, Major
