,id,exp,priority,bfs,project,norm_exp,norm_priority,norm_bfs,cost
2343,CAMEL-6259,945.0,3.0,16,camel,0.8061485909479078,0.5,0.03968253968253968,7.389885557581236
2344,CAMEL-6261,1093.0,2.0,1,camel,0.932536293766012,0.25,0.0,0.8364867556263693
2345,CAMEL-6262,441.0,1.0,21,camel,0.37574722459436377,0.0,0.05291005291005291,2.9779541311108724
2346,CAMEL-6262,441.0,1.0,21,camel,0.37574722459436377,0.0,0.05291005291005291,2.9779541311108724
2347,CAMEL-6262,441.0,1.0,21,camel,0.37574722459436377,0.0,0.05291005291005291,2.9779541311108724
2348,CAMEL-6267,556.0,3.0,4,camel,0.4739538855678907,0.5,0.007936507936507936,1.278476552326383
2349,CAMEL-6271,1093.0,2.0,28,camel,0.932536293766012,0.25,0.07142857142857142,12.14974032141927
2350,CAMEL-6271,1093.0,2.0,28,camel,0.932536293766012,0.25,0.07142857142857142,12.14974032141927
2351,CAMEL-6274,556.0,3.0,2,camel,0.4739538855678907,0.5,0.0026455026455026454,0.7664731205858472
2352,CAMEL-6275,39.0,3.0,4,camel,0.032450896669513236,0.5,0.007936507936507936,0.09038959447244649
2353,CAMEL-6276,14.0,3.0,5,camel,0.011101622544833475,0.5,0.010582010582010581,0.03983270264887472
2354,CAMEL-6277,556.0,3.0,5,camel,0.4739538855678907,0.5,0.010582010582010581,1.5344782681966511
2355,CAMEL-6278,556.0,3.0,6,camel,0.4739538855678907,0.5,0.013227513227513227,1.790479984066919
2356,CAMEL-6280,556.0,3.0,3,camel,0.4739538855678907,0.5,0.005291005291005291,1.0224748364561151
2357,CAMEL-6280,556.0,3.0,3,camel,0.4739538855678907,0.5,0.005291005291005291,1.0224748364561151
2358,CAMEL-6281,556.0,3.0,4,camel,0.4739538855678907,0.5,0.007936507936507936,1.278476552326383
2359,CAMEL-6283,945.0,3.0,24,camel,0.8061485909479078,0.5,0.06084656084656084,10.868199715042973
2360,CAMEL-6284,14.0,2.0,3,camel,0.011101622544833475,0.25,0.005291005291005291,0.021448378349394084
2361,CAMEL-6291,1093.0,3.0,4,camel,0.932536293766012,0.5,0.007936507936507936,2.5125243209290207
2362,CAMEL-6297,441.0,3.0,3,camel,0.37574722459436377,0.5,0.005291005291005291,0.8110551070120877
2363,CAMEL-6298,945.0,1.0,7,camel,0.8061485909479078,0.0,0.015873015873015872,2.317344077949535
2364,CAMEL-6300,945.0,3.0,19,camel,0.8061485909479078,0.5,0.047619047619047616,8.694253366629386
2365,CAMEL-6302,945.0,3.0,6,camel,0.8061485909479078,0.5,0.013227513227513227,3.0419928607540636
2366,CAMEL-6305,441.0,3.0,35,camel,0.37574722459436377,0.5,0.08994708994708994,7.311752179308442
2367,CAMEL-6307,1093.0,2.0,2,camel,0.932536293766012,0.25,0.0026455026455026454,1.2554961469520323
2368,CAMEL-6309,1.0,4.0,2,camel,0.0,0.75,0.0026455026455026454,0.0016852297274523923
2369,CAMEL-6311,945.0,3.0,4,camel,0.8061485909479078,0.5,0.007936507936507936,2.1724143213886293
2370,CAMEL-6312,1093.0,2.0,12,camel,0.932536293766012,0.25,0.0291005291005291,5.445590060208662
2371,CAMEL-6313,945.0,2.0,47,camel,0.8061485909479078,0.25,0.12169312169312169,17.390038760283733
2372,CAMEL-6317,473.0,3.0,7,camel,0.4030742954739539,0.5,0.015873015873015872,1.741301916565808
2373,CAMEL-6317,473.0,3.0,7,camel,0.4030742954739539,0.5,0.015873015873015872,1.741301916565808
2374,CAMEL-6322,441.0,2.0,5,camel,0.37574722459436377,0.25,0.010582010582010581,1.0142018905213488
2375,CAMEL-6323,5.0,3.0,8,camel,0.0034158838599487617,0.5,0.018518518518518517,0.023286810779342148
2376,CAMEL-6326,945.0,2.0,44,camel,0.8061485909479078,0.25,0.11375661375661375,16.30306558607694
2377,CAMEL-6328,945.0,3.0,25,camel,0.8061485909479078,0.5,0.06349206349206349,11.30298898472569
2378,CAMEL-6333,1093.0,2.0,13,camel,0.932536293766012,0.25,0.031746031746031744,5.864599451534326
2379,CAMEL-6335,1.0,3.0,4,camel,0.0,0.5,0.007936507936507936,0.00306405404991344
2380,CAMEL-6341,473.0,2.0,52,camel,0.4030742954739539,0.25,0.1349206349206349,9.620363703215725
2381,CAMEL-6341,473.0,2.0,52,camel,0.4030742954739539,0.25,0.1349206349206349,9.620363703215725
2382,CAMEL-6348,945.0,3.0,25,camel,0.8061485909479078,0.5,0.06349206349206349,11.30298898472569
2383,CAMEL-6349,945.0,2.0,14,camel,0.8061485909479078,0.25,0.03439153439153439,5.433333844009009
2384,CAMEL-6349,945.0,2.0,14,camel,0.8061485909479078,0.25,0.03439153439153439,5.433333844009009
2385,CAMEL-6352,945.0,2.0,35,camel,0.8061485909479078,0.25,0.08994708994708994,13.042146063456562
2386,CAMEL-6352,945.0,2.0,35,camel,0.8061485909479078,0.25,0.08994708994708994,13.042146063456562
2387,CAMEL-6358,1.0,3.0,6,camel,0.0,0.5,0.013227513227513227,0.004902486479861506
2388,CAMEL-6374,1093.0,3.0,18,camel,0.932536293766012,0.5,0.04497354497354497,9.55188209520016
2389,CAMEL-6375,547.0,3.0,64,camel,0.466268146883006,0.5,0.16666666666666666,16.369708761662558
2390,CAMEL-6375,547.0,3.0,64,camel,0.466268146883006,0.5,0.16666666666666666,16.369708761662558
2391,CAMEL-6385,1.0,4.0,14,camel,0.0,0.75,0.03439153439153439,0.014554256737088841
2392,CAMEL-6390,1093.0,3.0,80,camel,0.932536293766012,0.5,0.20899470899470898,40.72618080982948
2393,CAMEL-6390,1093.0,3.0,80,camel,0.932536293766012,0.5,0.20899470899470898,40.72618080982948
2394,CAMEL-6395,945.0,2.0,14,camel,0.8061485909479078,0.25,0.03439153439153439,5.433333844009009
2395,CAMEL-6396,1093.0,3.0,101,camel,0.932536293766012,0.5,0.26455026455026454,51.2852174712362
2396,CAMEL-6404,1.0,3.0,5,camel,0.0,0.5,0.010582010582010581,0.003983270264887472
2397,CAMEL-6413,1093.0,2.0,95,camel,0.932536293766012,0.25,0.24867724867724864,40.223369540238686
2398,CAMEL-6414,547.0,2.0,48,camel,0.466268146883006,0.25,0.12433862433862433,10.282965391509507
2399,CAMEL-6414,547.0,2.0,48,camel,0.466268146883006,0.25,0.12433862433862433,10.282965391509507
2400,CAMEL-6416,1.0,2.0,6,camel,0.0,0.25,0.013227513227513227,0.0038300675623918
2401,CAMEL-6421,945.0,3.0,11,camel,0.8061485909479078,0.5,0.026455026455026454,5.21593920916765
2402,CAMEL-6432,1.0,3.0,6,camel,0.0,0.5,0.013227513227513227,0.004902486479861506
2403,CAMEL-6434,33.0,3.0,2,camel,0.027327070879590094,0.5,0.0026455026455026454,0.045347999938718915
2404,CAMEL-6436,1093.0,2.0,5,camel,0.932536293766012,0.25,0.010582010582010581,2.5125243209290207
2405,CAMEL-6440,1.0,3.0,24,camel,0.0,0.5,0.06084656084656084,0.021448378349394084
2406,CAMEL-6441,945.0,2.0,10,camel,0.8061485909479078,0.25,0.023809523809523808,3.984036278399951
2407,CAMEL-6442,1.0,3.0,51,camel,0.0,0.5,0.13227513227513227,0.04626721615369295
2408,CAMEL-6443,945.0,3.0,20,camel,0.8061485909479078,0.5,0.05026455026455026,9.129042636312104
2409,CAMEL-6447,1093.0,3.0,7,camel,0.932536293766012,0.5,0.015873015873015872,4.020958129701408
2410,CAMEL-6452,945.0,3.0,26,camel,0.8061485909479078,0.5,0.06613756613756613,11.737778254408408
2411,CAMEL-6455,1172.0,2.0,41,camel,0.9999999999999999,0.25,0.10582010582010581,18.86767882585449
2412,CAMEL-6455,1172.0,2.0,41,camel,0.9999999999999999,0.25,0.10582010582010581,18.86767882585449
2413,CAMEL-6461,945.0,3.0,26,camel,0.8061485909479078,0.5,0.06613756613756613,11.737778254408408
2414,CAMEL-6464,1.0,3.0,4,camel,0.0,0.5,0.007936507936507936,0.00306405404991344
2415,CAMEL-6473,1093.0,3.0,48,camel,0.932536293766012,0.5,0.12433862433862433,24.636220182924028
2416,CAMEL-6478,945.0,2.0,4,camel,0.8061485909479078,0.25,0.007936507936507936,1.8100899299863649
2417,CAMEL-6499,3.5,3.0,8,camel,0.002134927412467976,0.5,0.018518518518518517,0.017082101328267433
2418,CAMEL-6499,3.5,3.0,8,camel,0.002134927412467976,0.5,0.018518518518518517,0.017082101328267433
2419,CAMEL-6501,5.0,2.0,14,camel,0.0034158838599487617,0.25,0.03439153439153439,0.03293858103656948
2420,CAMEL-6504,1.0,2.0,4,camel,0.0,0.25,0.007936507936507936,0.0022980405374350803
2421,CAMEL-6514,945.0,2.0,7,camel,0.8061485909479078,0.25,0.015873015873015872,2.897063104193158
2422,CAMEL-6516,1.0,3.0,2,camel,0.0,0.5,0.0026455026455026454,0.001225621619965376
2423,CAMEL-6537,945.0,2.0,6,camel,0.8061485909479078,0.25,0.013227513227513227,2.534738712790894
2424,CAMEL-6538,945.0,2.0,17,camel,0.8061485909479078,0.25,0.042328042328042326,6.520307018215801
2425,CAMEL-6540,1172.0,2.0,5,camel,0.9999999999999999,0.25,0.010582010582010581,2.6940695233863927
2426,CAMEL-6541,945.0,2.0,2,camel,0.8061485909479078,0.25,0.0026455026455026454,1.0854411471818364
2427,CAMEL-6544,1.0,2.0,3,camel,0.0,0.25,0.005291005291005291,0.0015320270249567203
2428,CAMEL-6546,1.0,3.0,1,camel,0.0,0.5,0.0,0.000306405404991344
2429,CAMEL-6548,1093.0,2.0,2,camel,0.932536293766012,0.25,0.0026455026455026454,1.2554961469520323
2430,CAMEL-6549,1172.0,2.0,2,camel,0.9999999999999999,0.25,0.0026455026455026454,1.346268748180718
2431,CAMEL-6557,1093.0,3.0,6,camel,0.932536293766012,0.5,0.013227513227513227,3.5181468601106123
2432,CAMEL-6561,1093.0,3.0,22,camel,0.932536293766012,0.5,0.05555555555555555,11.563127173563341
2433,CAMEL-6563,1172.0,2.0,12,camel,0.9999999999999999,0.25,0.0291005291005291,5.8389379988663
2434,CAMEL-6569,1093.0,3.0,5,camel,0.932536293766012,0.5,0.010582010582010581,3.0153355905198165
2435,CAMEL-6571,945.0,2.0,2,camel,0.8061485909479078,0.25,0.0026455026455026454,1.0854411471818364
2436,CAMEL-6572,547.0,3.0,43,camel,0.466268146883006,0.5,0.1111111111111111,11.080538660701974
2437,CAMEL-6572,547.0,3.0,43,camel,0.466268146883006,0.5,0.1111111111111111,11.080538660701974
2438,CAMEL-6572,547.0,3.0,43,camel,0.466268146883006,0.5,0.1111111111111111,11.080538660701974
2439,CAMEL-6572,547.0,3.0,43,camel,0.466268146883006,0.5,0.1111111111111111,11.080538660701974
2440,CAMEL-6573,1.0,3.0,2,camel,0.0,0.5,0.0026455026455026454,0.001225621619965376
2441,CAMEL-6574,1093.0,3.0,60,camel,0.932536293766012,0.5,0.15608465608465608,30.669955418013572
2442,CAMEL-6576,473.0,3.0,12,camel,0.4030742954739539,0.5,0.0291005291005291,2.8305731313100364
2443,CAMEL-6576,473.0,3.0,12,camel,0.4030742954739539,0.5,0.0291005291005291,2.8305731313100364
2444,CAMEL-6585,1.0,3.0,11,camel,0.0,0.5,0.026455026455026454,0.009498567554731665
2445,CAMEL-6586,945.0,2.0,20,camel,0.8061485909479078,0.25,0.05026455026455026,7.607280192422595
2446,CAMEL-6592,1.0,3.0,2,camel,0.0,0.5,0.0026455026455026454,0.001225621619965376
2447,CAMEL-6593,1093.0,2.0,9,camel,0.932536293766012,0.25,0.021164021164021163,4.188561886231673
2448,CAMEL-6595,1.0,1.0,2,camel,0.0,0.0,0.0026455026455026454,0.000306405404991344
2449,CAMEL-6599,1172.0,3.0,8,camel,0.9999999999999999,0.5,0.018518518518518517,4.850550763715472
2450,CAMEL-6602,1.0,3.0,4,camel,0.0,0.5,0.007936507936507936,0.00306405404991344
2451,CAMEL-6604,945.0,3.0,8,camel,0.8061485909479078,0.5,0.018518518518518517,3.9115714001194983
2452,CAMEL-6604,945.0,3.0,8,camel,0.8061485909479078,0.5,0.018518518518518517,3.9115714001194983
2453,CAMEL-6605,1093.0,3.0,9,camel,0.932536293766012,0.5,0.021164021164021163,5.026580668882999
2454,CAMEL-6606,1093.0,3.0,12,camel,0.932536293766012,0.5,0.0291005291005291,6.535014477655385
2455,CAMEL-6607,1.0,3.0,4,camel,0.0,0.5,0.007936507936507936,0.00306405404991344
2456,CAMEL-6609,1.0,3.0,31,camel,0.0,0.5,0.07936507936507936,0.027882891854212305
2457,CAMEL-6609,1.0,3.0,31,camel,0.0,0.5,0.07936507936507936,0.027882891854212305
2458,CAMEL-6609,1.0,3.0,31,camel,0.0,0.5,0.07936507936507936,0.027882891854212305
2459,CAMEL-6610,1.0,3.0,19,camel,0.0,0.5,0.047619047619047616,0.016852297274523923
2460,CAMEL-6610,1.0,3.0,19,camel,0.0,0.5,0.047619047619047616,0.016852297274523923
2461,CAMEL-6614,945.0,2.0,16,camel,0.8061485909479078,0.25,0.03968253968253968,6.157982626813538
2462,CAMEL-6614,945.0,2.0,16,camel,0.8061485909479078,0.25,0.03968253968253968,6.157982626813538
2463,CAMEL-6617,33.0,3.0,6,camel,0.027327070879590094,0.5,0.013227513227513227,0.1078547025569531
2464,CAMEL-6617,33.0,3.0,6,camel,0.027327070879590094,0.5,0.013227513227513227,0.1078547025569531
2465,CAMEL-6625,1.0,3.0,2,camel,0.0,0.5,0.0026455026455026454,0.001225621619965376
2466,CAMEL-6626,1.0,3.0,6,camel,0.0,0.5,0.013227513227513227,0.004902486479861506
2467,CAMEL-6627,945.0,3.0,28,camel,0.8061485909479078,0.5,0.07142857142857142,12.607356793773844
2468,CAMEL-6630,1.0,3.0,2,camel,0.0,0.5,0.0026455026455026454,0.001225621619965376
2469,CAMEL-6641,1.0,2.0,11,camel,0.0,0.25,0.026455026455026454,0.007660135124783601
2470,CAMEL-6652,1172.0,2.0,53,camel,0.9999999999999999,0.25,0.13756613756613756,24.258881926677187
2471,CAMEL-6656,1.0,3.0,1,camel,0.0,0.5,0.0,0.000306405404991344
2472,CAMEL-6658,33.0,3.0,44,camel,0.027327070879590094,0.5,0.11375661375661375,0.7016683774301778
2473,CAMEL-6662,52.0,3.0,21,camel,0.04355251921434671,0.5,0.05291005291005291,0.534371026304904
2474,CAMEL-6663,52.0,3.0,2,camel,0.04355251921434671,0.5,0.0026455026455026454,0.07154566206547884
2475,CAMEL-6667,1.0,3.0,25,camel,0.0,0.5,0.06349206349206349,0.022367594564368116
2476,CAMEL-6672,33.0,2.0,5,camel,0.027327070879590094,0.25,0.010582010582010581,0.07660135124783601
2477,CAMEL-6683,1172.0,3.0,46,camel,0.9999999999999999,0.5,0.11904761904761904,25.337122546841723
2478,CAMEL-6684,1.0,3.0,36,camel,0.0,0.5,0.09259259259259259,0.032478972929082466
2479,CAMEL-6687,1093.0,3.0,63,camel,0.932536293766012,0.5,0.164021164021164,32.17838922678596
2480,CAMEL-6690,1.0,3.0,3,camel,0.0,0.5,0.005291005291005291,0.0021448378349394085
2481,CAMEL-6691,1093.0,3.0,2,camel,0.932536293766012,0.5,0.0026455026455026454,1.50690178174743
2482,CAMEL-6693,1172.0,3.0,88,camel,0.9999999999999999,0.5,0.23015873015873015,47.98017557029706
2483,CAMEL-6693,1172.0,3.0,88,camel,0.9999999999999999,0.5,0.23015873015873015,47.98017557029706
2484,CAMEL-6695,945.0,2.0,16,camel,0.8061485909479078,0.25,0.03968253968253968,6.157982626813538
2485,CAMEL-6696,1.0,3.0,23,camel,0.0,0.5,0.0582010582010582,0.02052916213442005
2486,CAMEL-6699,945.0,3.0,17,camel,0.8061485909479078,0.5,0.042328042328042326,7.824674827263952
2487,CAMEL-6700,945.0,3.0,30,camel,0.8061485909479078,0.5,0.07671957671957672,13.476935333139279
2488,CAMEL-6702,1093.0,3.0,15,camel,0.932536293766012,0.5,0.037037037037037035,8.043448286427772
2489,CAMEL-6709,52.0,3.0,15,camel,0.04355251921434671,0.5,0.037037037037037035,0.3882156481240329
2490,CAMEL-6714,11.0,3.0,1,camel,0.008539709649871904,0.5,0.0,0.009498567554731665
2491,CAMEL-6723,1172.0,3.0,8,camel,0.9999999999999999,0.5,0.018518518518518517,4.850550763715472
2492,CAMEL-6726,1.0,2.0,1,camel,0.0,0.25,0.0,0.0
2493,CAMEL-6727,33.0,3.0,7,camel,0.027327070879590094,0.5,0.015873015873015872,0.12348137821151166
2494,CAMEL-6730,1093.0,3.0,3,camel,0.932536293766012,0.5,0.005291005291005291,2.0097130513382253
2495,CAMEL-6740,945.0,2.0,6,camel,0.8061485909479078,0.25,0.013227513227513227,2.534738712790894
2496,CAMEL-6741,52.0,3.0,4,camel,0.04355251921434671,0.5,0.007936507936507936,0.12026412145910255
2497,CAMEL-6743,945.0,3.0,10,camel,0.8061485909479078,0.5,0.023809523809523808,4.781149939484933
2498,CAMEL-6750,1093.0,2.0,10,camel,0.932536293766012,0.25,0.023809523809523808,4.607571277557336
2499,CAMEL-6752,1.0,2.0,161,camel,0.0,0.25,0.42328042328042326,0.12256216199653762
2500,CAMEL-6752,1.0,2.0,161,camel,0.0,0.25,0.42328042328042326,0.12256216199653762
2501,CAMEL-6757,1.0,2.0,2,camel,0.0,0.25,0.0026455026455026454,0.00076601351247836
2502,CAMEL-6758,1.0,2.0,4,camel,0.0,0.25,0.007936507936507936,0.0022980405374350803
2503,CAMEL-6762,33.0,3.0,4,camel,0.027327070879590094,0.5,0.007936507936507936,0.07660135124783601
2504,CAMEL-6767,1172.0,3.0,6,camel,0.9999999999999999,0.5,0.013227513227513227,3.7723101435509325
2505,CAMEL-6770,791.6666666666666,3.0,4,camel,0.6752063763165386,0.5,0.007936507936507936,1.8200481056485835
2506,CAMEL-6770,791.6666666666666,3.0,4,camel,0.6752063763165386,0.5,0.007936507936507936,1.8200481056485835
2507,CAMEL-6770,791.6666666666666,3.0,4,camel,0.6752063763165386,0.5,0.007936507936507936,1.8200481056485835
2508,CAMEL-6771,1093.0,3.0,4,camel,0.932536293766012,0.5,0.007936507936507936,2.5125243209290207
2509,CAMEL-6779,1093.0,3.0,4,camel,0.932536293766012,0.5,0.007936507936507936,2.5125243209290207
2510,CAMEL-6781,1093.0,3.0,8,camel,0.932536293766012,0.5,0.018518518518518517,4.5237693992922035
2511,CAMEL-6789,31.0,3.0,2,camel,0.025619128949615714,0.5,0.0026455026455026454,0.04259035129379682
2512,CAMEL-6790,1093.0,3.0,53,camel,0.932536293766012,0.5,0.13756613756613756,27.150276530878003
2513,CAMEL-6790,1093.0,3.0,53,camel,0.932536293766012,0.5,0.13756613756613756,27.150276530878003
2514,CAMEL-6793,1172.0,3.0,1,camel,0.9999999999999999,0.5,0.0,1.076708593139583
2515,CAMEL-6796,1172.0,3.0,65,camel,0.9999999999999999,0.5,0.1693121693121693,35.58040843840485
2516,CAMEL-6797,31.0,2.0,142,camel,0.025619128949615714,0.25,0.373015873015873,1.7511068895255313
2517,CAMEL-6797,31.0,2.0,142,camel,0.025619128949615714,0.25,0.373015873015873,1.7511068895255313
2518,CAMEL-6797,31.0,2.0,142,camel,0.025619128949615714,0.25,0.373015873015873,1.7511068895255313
2519,CAMEL-6800,1093.0,3.0,2,camel,0.932536293766012,0.5,0.0026455026455026454,1.50690178174743
2520,CAMEL-6802,1093.0,3.0,14,camel,0.932536293766012,0.5,0.03439153439153439,7.5406370168369765
2521,CAMEL-6804,1172.0,2.0,17,camel,0.9999999999999999,0.25,0.042328042328042326,8.08527262420909
2522,CAMEL-6810,1093.0,2.0,21,camel,0.932536293766012,0.25,0.05291005291005291,9.216674582139628
2523,CAMEL-6817,1172.0,2.0,14,camel,0.9999999999999999,0.25,0.03439153439153439,6.737471849003415
2524,CAMEL-6818,1172.0,3.0,74,camel,0.9999999999999999,0.5,0.1931216931216931,40.43249122914528
2525,CAMEL-6821,1172.0,3.0,2,camel,0.9999999999999999,0.5,0.0026455026455026454,1.6158289032218525
2526,CAMEL-6823,1172.0,3.0,9,camel,0.9999999999999999,0.5,0.021164021164021163,5.389671073797742
2527,CAMEL-6825,1093.0,2.0,10,camel,0.932536293766012,0.25,0.023809523809523808,4.607571277557336
2528,CAMEL-6828,1093.0,3.0,2,camel,0.932536293766012,0.5,0.0026455026455026454,1.50690178174743
2529,CAMEL-6832,1093.0,3.0,10,camel,0.932536293766012,0.5,0.023809523809523808,5.529391938473795
2530,CAMEL-6839,33.0,3.0,12,camel,0.027327070879590094,0.5,0.0291005291005291,0.20161475648430438
2531,CAMEL-6843,1.0,3.0,8,camel,0.0,0.5,0.018518518518518517,0.006740918909809569
2532,CAMEL-6845,1093.0,3.0,60,camel,0.932536293766012,0.5,0.15608465608465608,30.669955418013572
2533,CAMEL-6847,33.0,3.0,26,camel,0.027327070879590094,0.5,0.06613756613756613,0.420388215648124
2534,CAMEL-6847,33.0,3.0,26,camel,0.027327070879590094,0.5,0.06613756613756613,0.420388215648124
2535,CAMEL-6851,1093.0,2.0,3,camel,0.932536293766012,0.25,0.005291005291005291,1.674505538277695
2536,CAMEL-6853,1093.0,3.0,2,camel,0.932536293766012,0.5,0.0026455026455026454,1.50690178174743
2537,CAMEL-6861,33.0,3.0,5,camel,0.027327070879590094,0.5,0.010582010582010581,0.09222802690239457
2538,CAMEL-6866,28.0,3.0,2,camel,0.02305721605465414,0.5,0.0026455026455026454,0.03845387832641367
2539,CAMEL-6867,1.0,3.0,2,camel,0.0,0.5,0.0026455026455026454,0.001225621619965376
2540,CAMEL-6870,1093.0,3.0,14,camel,0.932536293766012,0.5,0.03439153439153439,7.5406370168369765
2541,CAMEL-6871,1172.0,2.0,51,camel,0.9999999999999999,0.25,0.13227513227513227,23.36034807654007
2542,CAMEL-6871,1172.0,2.0,51,camel,0.9999999999999999,0.25,0.13227513227513227,23.36034807654007
2543,CAMEL-6872,1172.0,2.0,48,camel,0.9999999999999999,0.25,0.12433862433862433,22.012547301334394
2544,CAMEL-6872,1172.0,2.0,48,camel,0.9999999999999999,0.25,0.12433862433862433,22.012547301334394
2545,CAMEL-6873,1.0,3.0,4,camel,0.0,0.5,0.007936507936507936,0.00306405404991344
2546,CAMEL-6874,31.0,3.0,11,camel,0.025619128949615714,0.5,0.026455026455026454,0.17495748625005744
2547,CAMEL-6878,117.0,2.0,7,camel,0.09906063193851408,0.25,0.015873015873015872,0.36002635086482926
2548,CAMEL-6880,1093.0,3.0,71,camel,0.932536293766012,0.5,0.18518518518518517,36.20087938351232
2549,CAMEL-6881,33.0,2.0,9,camel,0.027327070879590094,0.25,0.021164021164021163,0.1286902700963645
2550,CAMEL-6888,1.0,3.0,2,camel,0.0,0.5,0.0026455026455026454,0.001225621619965376
2551,CAMEL-6889,1093.0,3.0,16,camel,0.932536293766012,0.5,0.03968253968253968,8.546259556018567
2552,CAMEL-6895,1.0,3.0,22,camel,0.0,0.5,0.05555555555555555,0.01960994591944602
2553,CAMEL-6895,1.0,3.0,22,camel,0.0,0.5,0.05555555555555555,0.01960994591944602
2554,CAMEL-6903,1172.0,3.0,14,camel,0.9999999999999999,0.5,0.03439153439153439,8.08527262420909
2555,CAMEL-6905,1093.0,3.0,9,camel,0.932536293766012,0.5,0.021164021164021163,5.026580668882999
2556,CAMEL-6910,1093.0,2.0,11,camel,0.932536293766012,0.25,0.026455026455026454,5.026580668882999
2557,CAMEL-6915,1093.0,2.0,2,camel,0.932536293766012,0.25,0.0026455026455026454,1.2554961469520323
2558,CAMEL-6918,1.0,3.0,43,camel,0.0,0.5,0.1111111111111111,0.03891348643390069
2559,CAMEL-6918,1.0,3.0,43,camel,0.0,0.5,0.1111111111111111,0.03891348643390069
2560,CAMEL-6921,1093.0,3.0,3,camel,0.932536293766012,0.5,0.005291005291005291,2.0097130513382253
2561,CAMEL-6926,1.0,2.0,7,camel,0.0,0.25,0.015873015873015872,0.004596081074870161
2562,CAMEL-6932,1.0,2.0,10,camel,0.0,0.25,0.023809523809523808,0.006894121612305242
2563,CAMEL-6936,1093.0,3.0,48,camel,0.932536293766012,0.5,0.12433862433862433,24.636220182924028
2564,CAMEL-6940,1.0,3.0,2,camel,0.0,0.5,0.0026455026455026454,0.001225621619965376
2565,CAMEL-6941,1093.0,2.0,8,camel,0.932536293766012,0.25,0.018518518518518517,3.7695524949060104
2566,CAMEL-6945,33.0,3.0,8,camel,0.027327070879590094,0.5,0.018518518518518517,0.1391080538660702
2567,CAMEL-6948,28.0,2.0,30,camel,0.02305721605465414,0.25,0.07671957671957672,0.34279104683406614
2568,CAMEL-6948,28.0,2.0,30,camel,0.02305721605465414,0.25,0.07671957671957672,0.34279104683406614
2569,CAMEL-6948,28.0,2.0,30,camel,0.02305721605465414,0.25,0.07671957671957672,0.34279104683406614
2570,CAMEL-6964,1093.0,3.0,53,camel,0.932536293766012,0.5,0.13756613756613756,27.150276530878003
2571,CAMEL-6967,1093.0,2.0,10,camel,0.932536293766012,0.25,0.023809523809523808,4.607571277557336
2572,CAMEL-6974,33.0,3.0,17,camel,0.027327070879590094,0.5,0.042328042328042326,0.27974813475709714
2573,CAMEL-6983,1.0,3.0,9,camel,0.0,0.5,0.021164021164021163,0.007660135124783601
2574,CAMEL-6983,1.0,3.0,9,camel,0.0,0.5,0.021164021164021163,0.007660135124783601
2575,CAMEL-6987,1093.0,2.0,4,camel,0.932536293766012,0.25,0.007936507936507936,2.093514929603358
2576,CAMEL-6988,1093.0,3.0,84,camel,0.932536293766012,0.5,0.21957671957671956,42.73742588819267
2577,CAMEL-6991,1172.0,3.0,66,camel,0.9999999999999999,0.5,0.17195767195767195,36.11952874848712
2578,CAMEL-6994,1093.0,2.0,5,camel,0.932536293766012,0.25,0.010582010582010581,2.5125243209290207
2579,CAMEL-6996,1093.0,2.0,4,camel,0.932536293766012,0.25,0.007936507936507936,2.093514929603358
2580,CAMEL-7005,1093.0,2.0,11,camel,0.932536293766012,0.25,0.026455026455026454,5.026580668882999
2581,CAMEL-7009,33.0,3.0,2,camel,0.027327070879590094,0.5,0.0026455026455026454,0.045347999938718915
2582,CAMEL-7011,33.0,2.0,2,camel,0.027327070879590094,0.25,0.0026455026455026454,0.037534662111439646
2583,CAMEL-7016,1093.0,2.0,10,camel,0.932536293766012,0.25,0.023809523809523808,4.607571277557336
2584,CAMEL-7018,1093.0,3.0,6,camel,0.932536293766012,0.5,0.013227513227513227,3.5181468601106123
2585,CAMEL-7021,1172.0,3.0,6,camel,0.9999999999999999,0.5,0.013227513227513227,3.7723101435509325
2586,CAMEL-7025,1.0,3.0,19,camel,0.0,0.5,0.047619047619047616,0.016852297274523923
2587,CAMEL-7025,1.0,3.0,19,camel,0.0,0.5,0.047619047619047616,0.016852297274523923
2588,CAMEL-7028,28.0,2.0,4,camel,0.02305721605465414,0.25,0.007936507936507936,0.05400395262972439
2589,CAMEL-7029,1172.0,3.0,25,camel,0.9999999999999999,0.5,0.06349206349206349,14.015596035114061
2590,CAMEL-7031,33.0,3.0,11,camel,0.027327070879590094,0.5,0.026455026455026454,0.18598808082974586
2591,CAMEL-7035,5.0,3.0,10,camel,0.0034158838599487617,0.5,0.023809523809523808,0.028802108069186337
2592,CAMEL-7036,1.0,3.0,5,camel,0.0,0.5,0.010582010582010581,0.003983270264887472
2593,CAMEL-7037,28.0,2.0,4,camel,0.02305721605465414,0.25,0.007936507936507936,0.05400395262972439
2594,CAMEL-7044,33.0,3.0,4,camel,0.027327070879590094,0.5,0.007936507936507936,0.07660135124783601
2595,CAMEL-7045,1093.0,2.0,2,camel,0.932536293766012,0.25,0.0026455026455026454,1.2554961469520323
2596,CASSANDRA-1034,148.0,1.0,1,cassandra,0.16153846153846155,0.0,0.0,0.06871326236079137
2597,CASSANDRA-2061,27.0,1.0,2,cassandra,0.02857142857142857,0.0,0.0007267441860465116,0.018697486356677923
