"","project","major","minor","release","filename","filepath","shortpath","churn","la","ld","CC","LOC","num_pre","bfs","exp","num_bugs","num_post","priority","release_id"
"2395","openjpa",1,2,"1.2.0","OpenJPAConfigurationImpl.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java","/apache/openjpa/conf/OpenJPAConfigurationImpl.java",0,0,0,0.25418410041841,0.308580858085809,0,0,0,0,0,0,0
"2396","openjpa",1,2,"1.2.0","OpenJPAProductDerivation.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAProductDerivation.java","/apache/openjpa/conf/OpenJPAProductDerivation.java",0,0,0,0,0.00192519251925193,0,0,0,0,0,0,0
"2397","openjpa",1,2,"1.2.0","OpenJPAVersion.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAVersion.java","/apache/openjpa/conf/OpenJPAVersion.java",0,0,0,0.00523012552301255,0.0264026402640264,0,0,0,0,0,0,0
"2398","openjpa",1,2,"1.2.0","OpenJPAVersionAndConfigurationTypeValidationPolicy.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAVersionAndConfigurationTypeValidationPolicy.java","/apache/openjpa/conf/OpenJPAVersionAndConfigurationTypeValidationPolicy.java",0,0,0,0.00732217573221757,0.00797579757975798,0,0,0,0,0,0,0
"2399","openjpa",1,2,"1.2.0","QueryCompilationCacheValue.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/conf/QueryCompilationCacheValue.java","/apache/openjpa/conf/QueryCompilationCacheValue.java",0,0,0,0.00523012552301255,0.011001100110011,0,0,0,0,0,0,0
"2400","openjpa",1,2,"1.2.0","RemoteCommitProviderValue.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/conf/RemoteCommitProviderValue.java","/apache/openjpa/conf/RemoteCommitProviderValue.java",0,0,0,0.0167364016736402,0.0192519251925193,0,0,0,0,0,0,0
"2401","openjpa",1,2,"1.2.0","SeqValue.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/conf/SeqValue.java","/apache/openjpa/conf/SeqValue.java",0,0,0,0.00104602510460251,0.00412541254125413,0,0,0,0,0,0,0
"2402","openjpa",1,2,"1.2.0","AbstractDataCache.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractDataCache.java","/apache/openjpa/datacache/AbstractDataCache.java",0,0,0,0.0951882845188285,0.0792079207920792,0,0,0,0,0,0,0
"2403","openjpa",1,2,"1.2.0","AbstractQueryCache.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractQueryCache.java","/apache/openjpa/datacache/AbstractQueryCache.java",0,0,0,0.0554393305439331,0.0541804180418042,0,0,0,0,0,0,0
"2404","openjpa",1,2,"1.2.0","Caches.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/Caches.java","/apache/openjpa/datacache/Caches.java",0,0,0,0.00523012552301255,0.00715071507150715,0,0,0,0,0,0,0
"2405","openjpa",1,2,"1.2.0","ConcurrentDataCache.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ConcurrentDataCache.java","/apache/openjpa/datacache/ConcurrentDataCache.java",0,0,0,0.0198744769874477,0.0184268426842684,0,0,0,0,0,0,0
"2406","openjpa",1,2,"1.2.0","ConcurrentQueryCache.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ConcurrentQueryCache.java","/apache/openjpa/datacache/ConcurrentQueryCache.java",0,0,0,0.0167364016736402,0.0151265126512651,0,0,0,0,0,0,0
"2407","openjpa",1,2,"1.2.0","DataCache.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCache.java","/apache/openjpa/datacache/DataCache.java",0,0,0,0,0.00907590759075908,0,0,0,0,0,0,0
"2408","openjpa",1,2,"1.2.0","DataCacheManager.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManager.java","/apache/openjpa/datacache/DataCacheManager.java",0,0,0,0,0.00302530253025303,0,0,0,0,0,0,0
"2409","openjpa",1,2,"1.2.0","DataCacheManagerImpl.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManagerImpl.java","/apache/openjpa/datacache/DataCacheManagerImpl.java",0,0,0,0.0135983263598326,0.0134763476347635,0,0,0,0,0,0,0
"2410","openjpa",1,2,"1.2.0","DataCachePCData.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCData.java","/apache/openjpa/datacache/DataCachePCData.java",0,0,0,0,0.000825082508250825,0,0,0,0,0,0,0
"2411","openjpa",1,2,"1.2.0","DataCachePCDataGenerator.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataGenerator.java","/apache/openjpa/datacache/DataCachePCDataGenerator.java",0,0,0,0.0125523012552301,0.0473047304730473,0,0,0,0,0,0,0
"2412","openjpa",1,2,"1.2.0","DataCachePCDataImpl.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataImpl.java","/apache/openjpa/datacache/DataCachePCDataImpl.java",0,0,0,0.0407949790794979,0.0363036303630363,0,0,0,0,0,0,0
"2413","openjpa",1,2,"1.2.0","DataCacheScheduler.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheScheduler.java","/apache/openjpa/datacache/DataCacheScheduler.java",0,0,0,0.0355648535564854,0.0473047304730473,0,0,0,0,0,0,0
"2414","openjpa",1,2,"1.2.0","DataCacheStoreManager.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java","/apache/openjpa/datacache/DataCacheStoreManager.java",0,0,0,0.120292887029289,0.142464246424642,0,0,0,0,0,0,0
"2415","openjpa",1,2,"1.2.0","DelegatingDataCache.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingDataCache.java","/apache/openjpa/datacache/DelegatingDataCache.java",0,0,0,0.0920502092050209,0.0742574257425743,0,0,0,0,0,0,0
"2416","openjpa",1,2,"1.2.0","DelegatingQueryCache.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingQueryCache.java","/apache/openjpa/datacache/DelegatingQueryCache.java",0,0,0,0.053347280334728,0.0423542354235424,0,0,0,0,0,0,0
"2417","openjpa",1,2,"1.2.0","ExpirationEvent.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationEvent.java","/apache/openjpa/datacache/ExpirationEvent.java",0,0,0,0.00313807531380753,0.00412541254125413,0,0,0,0,0,0,0
"2418","openjpa",1,2,"1.2.0","ExpirationListener.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationListener.java","/apache/openjpa/datacache/ExpirationListener.java",0,0,0,0,0.000275027502750275,0,0,0,0,0,0,0
"2419","openjpa",1,2,"1.2.0","QueryCache.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCache.java","/apache/openjpa/datacache/QueryCache.java",0,0,0,0,0.00412541254125413,0,0,0,0,0,0,0
"2420","openjpa",1,2,"1.2.0","QueryCacheStoreQuery.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java","/apache/openjpa/datacache/QueryCacheStoreQuery.java",0,0,0,0.127615062761506,0.125687568756876,0,0,0,0,0,0,0
"2421","openjpa",1,2,"1.2.0","QueryKey.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryKey.java","/apache/openjpa/datacache/QueryKey.java",0,0,0,0.0648535564853557,0.0783828382838284,0,0,0,0,0,0,0
"2422","openjpa",1,2,"1.2.0","QueryResult.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryResult.java","/apache/openjpa/datacache/QueryResult.java",0,0,0,0.00523012552301255,0.00577557755775578,0,0,0,0,0,0,0
"2423","openjpa",1,2,"1.2.0","TypesChangedEvent.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedEvent.java","/apache/openjpa/datacache/TypesChangedEvent.java",0,0,0,0.00209205020920502,0.00302530253025303,0,0,0,0,0,0,0
"2424","openjpa",1,2,"1.2.0","TypesChangedListener.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedListener.java","/apache/openjpa/datacache/TypesChangedListener.java",0,0,0,0,0.000275027502750275,0,0,0,0,0,0,0
"2425","openjpa",1,2,"1.2.0","AbstractManagedRuntime.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/ee/AbstractManagedRuntime.java","/apache/openjpa/ee/AbstractManagedRuntime.java",0,0,0,0.00627615062761506,0.0137513751375138,0,0,0,0,0,0,0
