"precision","recall","Fmeasure","AUC","FNrate","FN","TP","TN","FP","model","project","release.train","release.test"
0.333333333333332,0.142857142857143,0.2,0.782094257800818,0.857142857142857,48,8,1417,16,"rf","openjpa",0,1
0.500000000000002,0.232142857142857,0.317073170731708,0.899511514305652,0.767857142857143,43,13,1420,13,"glm","openjpa",0,1
0.295774647887324,0.375,0.330708661417323,0.863305004486093,0.625,35,21,1383,50,"nb","openjpa",0,1
0.3,0.160714285714286,0.209302325581395,0.36940484498056,0.839285714285714,47,9,1412,21,"rpart","openjpa",0,1
0.4,0.321428571428571,0.356435643564357,0.895623566942478,0.678571428571429,38,18,1406,27,"lda","openjpa",0,1
0.296296296296296,0.428571428571429,0.350364963503649,0.89056425082245,0.571428571428571,32,24,1376,57,"qda","openjpa",0,1
0.499999999999994,0.0857142857142857,0.146341463414634,0.874510564062803,0.914285714285714,32,3,1471,3,"rf","openjpa",1,2
0.42857142857143,0.0857142857142857,0.142857142857143,0.8834657879434,0.914285714285714,32,3,1470,4,"glm","openjpa",1,2
0.264150943396226,0.4,0.318181818181818,0.917532467532468,0.6,21,14,1435,39,"nb","openjpa",1,2
0.285714285714287,0.114285714285714,0.163265306122449,0.846278348517155,0.885714285714286,31,4,1464,10,"rpart","openjpa",1,2
0.225,0.257142857142857,0.24,0.86724171351037,0.742857142857143,26,9,1443,31,"lda","openjpa",1,2
0.21875,0.4,0.282828282828283,0.913665439038573,0.6,21,14,1424,50,"qda","openjpa",1,2
